key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
196,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"À l'aide<Indent/>! L'homme de pierre, c'est un tueur<Indent/>!","Ô Primordial des tremblements dévastateurs<Indent/>! Pourquoi nous as-tu abandonnés<Indent/>? Ne sommes-nous pas dignes d'être sauvés<Indent/>?","","","","","",""
197,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Nous ne pouvons pas laisser les troupes impériales quitter ces bois. Nous devons utiliser les sylphes subjugués à notre avantage et ne les attaquer que s'ils le font en premier. Ce sont peut-être des ennemis, mais ils sont les enfants de la forêt. Ce sont les élémentaires qui devront décider de leur destin.","","","","","","",""
198,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"J'aimerais participer au combat, mais je ne peux plus bouger. Mon... armure semble... euh... rouillée et je... euh... ne ferais que vous ralentir. Oui, vous ralentir. Je vous en prie, allez-y.","","","","","","",""
199,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Nous pensions depuis longtemps que les géants avaient des capacités cognitives limitées. On n'aurait pas cru qu'ils sauraient s'en prendre aux caisses contenant nos recherches...","","","","","","",""
200,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je commence à avoir mal aux jambes et au dos. Ramassons ce que nous pouvons et filons.","","","","","","",""
201,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Nous devons faire vite. J'ai l'impression que ce n'est pas la dernière fois que nous voyons nos amis les géants.","","","","","","",""
202,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ils nous ont poursuivis jusqu'ici<Indent/>! Qu'est-ce qui peut bien motiver ces créatures<Indent/>?","","","","","","",""
203,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Les voilà. Je pensais que nous pourrions discuter une dernière fois comme des gens civilisés, mais ces sourires démoniaques me font penser le contraire.","","","","","","",""
204,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Encore une heure par ce froid et je vais geler sur place. Pourquoi n'avons-nous pas reçu pour mission d'étudier les bernaches de Costa del Sol<Indent/>?","","","","","","",""
205,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Plus je vois ces géants et plus je pense que j'ai été stupide de croire que je pouvais raisonner de telles brutes.","","","","","","",""
206,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Combien sont-ils, au juste<Indent/>? Je tremble rien que d'y penser<Indent/>!","","","","","","",""
207,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Les aventuriers sont-ils tous aussi braves que vous<Indent/>? On raconte pourtant que vous n'êtes que des bandits sans foi ni loi qui tueraient père et mère. Vous n'allez pas me tuer, n'est-ce pas<Indent/>?","","","","","","",""
208,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je pense avoir vu certains de mes compagnons au loin. Attendons qu'ils nous rejoignent.","","","","","","",""
209,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Regardez<Indent/>! C'est le reste de ma caravane<Indent/>! Mais quelque chose ne tourne pas rond... Quelqu'un les attaque<Indent/>!","","","","","","",""
210,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je vous en prie<Indent/>! Ne me laissez pas mourir ici<Indent/>!","","","","","","",""
211,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Pourquoi moi<Indent/>? Pourquoi<Indent/>?","","","","","","",""
212,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Si seulement j'avais une épée...","","","","","","",""
213,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Que ces imbéciles s'entre-tuent. Nous aurons moins à faire, comme cela.","","","","","","",""
214,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Vous voulez participer à notre grande parade<Indent/>? Nous parcourons les rues déguisés pour surprendre les citadins<Indent/>!","Demandez à un illusionniste qu'il vous transforme<Indent/>! Puis jetez une incantation aux citadins. Ce sera très amusant<Indent/>! Hi hi hi<Indent/>!","Une joyeuse parade en compagnie d'une femme à tête de citrouille, vous vous en souviendrez toute votre vie<Indent/>!
Alors<Indent/>? Ça vous tente<Indent/>?","Participer à la parade<Indent/>?","","","Dommage... Revenez me parler si vous changez d'avis<Indent/>! Hi hi hi.",""
215,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"セリフ1","セリフ2","セリフを話しますか？","","はい","","いいえ",""
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
221,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Au secours<Indent/>! Au secours, kuppo<Indent/>! De méchants archéosaures veulent me manger<Indent/>! Je leur ai fait une petite farce, mais ils se sont énervés tout rouge, kuppo<Indent/>!","Comme ils ont un bon nez, ils ne tarderont pas à arriver jusqu'ici, kuppo<Indent/>! Vous voulez bien vous occuper d'eux pour moi<Indent/>?","Vous occuper des archéosaures<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","Oh là là<Indent/>! Vous n'êtes pas très aimable, vous, kuppo<Indent/>! En tout cas, ça va être très dangereux par ici<Indent/>! Sauve kuppo<Indent/>!",""
222,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"Oh, vous tombez bien, kuppo<Indent/>! À cause de ce vilain chenapan, mes camarades sont bien gênés<Indent/>! Dites, vous voulez bien lui donner une bonne leçon, kuppo<Indent/>?","Donner une bonne leçon au chenapan<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Kuppoooooo<Indent/>!?<Indent/>... D'accord... Mais si vous changez d'avis, revenez me voir, d'accord, kuppo<Indent/>?",""
223,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Kuppopo<Indent/>! À moi tous les trésors<Indent/>! Mais il m'en faut plus, kuppo<Indent/>! Dites, vous allez m'aider à obtenir plus de trésors<Indent/>!","","","","","","",""
224,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Kuppopo<Indent/>! J'ai encore plus de trésors<Indent/>! Mais je n'en ai jamais assez<Indent/>! Apportez-m'en davantage, kuppo<Indent/>!","","","","Hihihi<Indent/>! Merci, kuppo<Indent/>! Allez, encore plus<Indent/>!","","Je crois que j'ai assez de trésors comme ça, kuppo<Indent/>! Si j'en ai plus, je ne pourrai pas tout transporter, kuppo...",""
225,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Kuppopo<Indent/>! Il y a plein de petits trésors brillants et ronds ici<Indent/>! Ramassez-les pour moi, kuppo<Indent/>!","","","","","","",""
226,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Hihihi<Indent/>! Il y a plein de petits trésors brillants et ronds ici<Indent/>! Trouvez-les et apportez-les-moi, kuppo<Indent/>!","Oui, oui, oui<Indent/>! J'aime les trésors brillants, kuppo<Indent/>! J'en veux tout plein<Indent/>! Alors, vous allez m'aider, kuppo<Indent/>!","Aider le Mog<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Apportez-moi tout plein de trésors, kuppo<Indent/>!","","Quoi, kuppo<Indent/>!?<Indent/>... Vous ne voulez pas m'aider<Indent/>?<Indent/>...",""
227,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Vous avez ramassé plein de trésors, kuppo<Indent/>?","","","","Merci, kuppo<Indent/>! Mais c'est pas fini<Indent/>! Apportez-m'en plus<Indent/>!","","Si vous me donnez plein de trésors, je vous remercierai, kuppo<Indent/>!",""
228,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Oh, aventuri<If(PlayerParameter(4))>ère<Else/>er</If>, écoute-moâ<Indent/>! J'ai besoin de ton aide, coâ.","Je suis au service de madame Matoya, et je retourne auprès d'elle en ce moment même...","Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, il y a beaucoup de monstres dans les environs, et je ne suis pas sûr d'arriver jusqu'à la caverne de ma maîtresse sain et sauf, coâ. Tu veux bien m'accompagner<Indent/>?","Accompagner ce poroggo<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Coâ<Indent/>!? Ça ne te dérange donc pas si je me fais dévorer par des monstres en chemin<Indent/>?<Indent/>...",""
229,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Psshhh... Psshhh... Les méchants pas beaux de la Main indigo préparent une nouvelle arme<Indent/>! L'humain<If(PlayerParameter(4))>e<Else/></If> doit récupérer des preuves et les montrer aux gentils Gobelins<Indent/>!","","","","","","",""
230,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Psshhh... L'humain<If(PlayerParameter(4))>e<Else/></If> doit aider les gentils Gobelins<Indent/>!","Les savants fous de la Main indigo préparent une nouvelle arme<Indent/>! C'est absolument presque certain<Indent/>! Mais Slicktrix a besoin de preuves pour convaincre ses copains<Indent/>!","Pssshhh... L'humain<If(PlayerParameter(4))>e<Else/></If> doit lui prêter main-forte<Indent/>! C'est une question de vie ou de mort<Indent/>!","Aider Slicktrix<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Psshh... Pssshh... Slicktrix savait qu'il pouvait compter sur l'humain<If(PlayerParameter(4))>e<Else/></If><Indent/>!","","Slicktrix est très déçu... Pssshhh... Pssshh... Il ne sait pas comment il va faire...",""
231,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Pssshh... L'humain<If(PlayerParameter(4))>e<Else/></If> doit trouver des preuves<Indent/>!","","","","","","",""
232,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Pssshh... L'humain<If(PlayerParameter(4))>e<Else/></If> a trouvé quelque chose<Indent/>?","","","","Pssshhhoh<Indent/>! Des mécanismes étranges<Indent/>!<Indent/>... L'humain<If(PlayerParameter(4))>e<Else/></If> doit continuer de chercher<Indent/>! Il y en a peut-être d'autres<Indent/>!","","Pssshhh... Si l'humain<If(PlayerParameter(4))>e<Else/></If> trouve des mécanismes étranges, <If(PlayerParameter(4))>elle<Else/>il</If> doit les apporter à Slicktrix<Indent/>!",""
233,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Pssshh... L'humain<If(PlayerParameter(4))>e<Else/></If> a trouvé des preuves<Indent/>?","","","","Pssshhh<Indent/>! Slictrix veut plus de mécanismes<Indent/>! L'humain<If(PlayerParameter(4))>e<Else/></If> doit continuer d'en chercher<Indent/>!","","Pssshh... Psshhh... Slicktrix veut autant de preuves que possible<Indent/>!",""
234,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Enfin<Indent/>! Après toutes ces années, j'ai enfin pu voir la statue de Haldrath de mes propres yeux<Indent/>!","Mais dans quel état est-elle<Indent/>? Tous ces monstres qui rôdent autour et la salissent...","Dites-moi, brave jeune <If(PlayerParameter(4))>fe<Else/>ho</If>mme, accepteriez-vous de m'aider à occire ces abo<SoftHyphen/>mi<SoftHyphen/>na<SoftHyphen/>tions<Indent/>?","Aider ce templier<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Vraiment<Indent/>!?<Indent/>... Hmpf<Indent/>! Le jour du jugement, la Conquérante saura reconnaître les siens<Indent/>!",""
235,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ce type, là, il cherche des gens à sa hauteur pour l'affronter. J'ai bien tenté ma chance, mais j'ai méchamment dérouillé. C'est qu'il est sacrément costaud, le bougre...","Il se fait surnommer Alaimbert le transperceur. D'après ce qu'on m'a expliqué, ce serait un jeune aspirant chevalier dragon.","Je crois bien que je n'ai jamais rencontré quelqu'un d'aussi balèze de toute ma vie. Mais dis, tu voudrais pas l'affronter, toi aussi<Indent/>?","Relever le défi<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Ah, t'en fais pas, je te comprends très bien. Moi aussi, si j'avais su, je ne l'aurais pas affronté, ce gars.",""
236,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Pssshhh... Avec tous ces documents, Browfix va pouvoir créer une machine ré<SoftHyphen/>vo<SoftHyphen/>lu<SoftHyphen/>tion<SoftHyphen/>nai<SoftHyphen/>re<Indent/>!","","","","","","",""
237,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,2,0,0,0,0,0,"Pssshhh... Browfix a besoin de documents<Indent/>! L'aventuri<If(PlayerParameter(4))>ère<Else/>er</If> doit lui en rapporter tout plein<Indent/>!","Browfix veut plus de feuillets<Indent/>! Il en manque<Indent/>! Il en manque<Indent/>! Pssshhh<Indent/>!","","","Pssshhhm<Indent/>?<Indent/>... De nouveaux feuillets<Indent/>? Cela va faire grandement avancer les recherches de Browfix<Indent/>!","","Psshhh<Indent/>?<Indent/>... L'aventuri<If(PlayerParameter(4))>ère<Else/>er</If> ne trouve pas les documents de Browfix<Indent/>?",""
238,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Pssshhh... L'aventuri<If(PlayerParameter(4))>ère<Else/>er</If> doit récupérer les feuillets éparpillés partout et les apporter à Browfix<Indent/>!","","","","","","",""
239,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Psshhh... Il y a tout plein de documents ici<Indent/>! Les humains qui ont construit la bibliothèque ont laissé un grand trésor<Indent/>!","Browfix a trouvé des feuillets pour fabriquer une machine ré<SoftHyphen/>vo<SoftHyphen/>lu<SoftHyphen/>tion<SoftHyphen/>nai<SoftHyphen/>re<Indent/>!<Indent/>... Mais les méchants de la Main indigo sont venus le gêner, et les papiers sont tout éparpillés<Indent/>!","Psshhh... L'aventuri<If(PlayerParameter(4))>ère<Else/>er</If> doit aider Browfix et ramasser les feuillets<Indent/>! Mais attention aux monstres<Indent/>!","Aider Browfix<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Psshhh... Grâce à l'aventuri<If(PlayerParameter(4))>ère<Else/>er</If>, les recherches de Browfix vont beaucoup avancer<Indent/>!","","Pssshhh<Indent/>! Browfix espérait vraiment que l'aventuri<If(PlayerParameter(4))>ère<Else/>er</If> l'aiderait...",""
240,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Pssshhh... Les humains qui ont construit la bibliothèque faisaient des recherches in<SoftHyphen/>té<SoftHyphen/>res<SoftHyphen/>santes<Indent/>! Il y a plein de documents pour les Gobelins dedans<Indent/>!","","","","Pssshh... Merci pour ces feuillets, aventuri<If(PlayerParameter(4))>ère<Else/>er</If><Indent/>! Mais Browfix est sûr qu'il y en a plus<Indent/>! Beaucoup plus<Indent/>!","","Psshhh... Browfix sait qu'il reste encore tout plein de feuillets à récupérer<Indent/>! L'aventuri<If(PlayerParameter(4))>ère<Else/>er</If> doit les trouver<Indent/>!",""
241,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Laisse-moi te dire quelque chose, aventuri<If(PlayerParameter(4))>ère<Else/>er</If>. L'homme que tu vois là n'a rien à faire au Convictoire. Il n'hésite pas à s'approprier les exploits des autres<Indent/>!","J'aimerais lui donner une leçon qu'il n'oubliera pas de sitôt... mais, je ne suis malheureusement pas de taille. Dis, accepterais-tu de m'aider<Indent/>?","Accepter la demande<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","D'accord... Je comprends tout à fait. Moi-même, j'hésiterais, si quelqu'un que je ne connais pas me demandait ça.",""
242,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"N'y a-t-il personne pour aviver les flammes de mon cœur<Indent/>!?","","","","","","",""
243,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Salut, kuppo<Indent/>! Dites, vous n'iriez pas vers Zénith, par hasard<Indent/>?","C'est là que je dois aller, kuppo, pour faire le ménage. Même que c'est mon occupation préférée<Indent/>!","Mais aujourd'hui, mes camarades ne sont pas avec moi... et j'ai un peu peur d'y aller tout seul, kuppo<Indent/>! Vous ne voudriez pas m'accompagner<Indent/>?","Escorter ce Mog<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Oh, je vois, kuppo... J'ai pourtant tellement peur tout seul, kuppo...",""
244,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Dis-moi, humain<If(PlayerParameter(4))>e<Else/></If>, tu connais Vidofnir, n'est-ce pas<Indent/>?<Indent/>... Dans ce cas, j'aimerais te demander un service.","Mon oncle et moi avons été attaqués par ces sauvages qui sont sous les ordres de Nidhogg. Il est d'ailleurs resté en retrait pour me permettre de m'enfuir. Mais j'ai peur pour lui...","Accepterais-tu d'aller aider mon oncle<Indent/>? Il s'appelle Galar...","Aider l'oncle de ce dragonnet<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Oh, non<Indent/>!<Indent/>... Pourvu que mon oncle s'en sorte...",""
245,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Humain<If(PlayerParameter(4))>e<Else/></If>, tu tombes bien. As-tu entendu le rugissement, tout à l'heure<Indent/>? C'était un appel à l'attaque.","Les sbires de Nidhogg ne devraient pas tarder à arriver en nombre par ici. Il y en a déjà dans les environs, je le sens...","Mais tant que je suis avec toi, tu n'as rien à craindre. Nos ennemis sont incapables d'agir de leur propre chef<Indent/>! Acceptes-tu de m'aider à les chasser d'ici<Indent/>?","Aider Fjalar<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Vraiment<Indent/>? Dans ce cas, je te conseille de partir d'ici avant que ça ne soit trop dangereux.",""
