key,0,1,2,3,4,5
1098,59,32,0,0,False,"Les propriétés du lieu vous confèrent des tentatives de récolte sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>res<Indent/>!"
1099,59,32,0,0,False,"Les propriétés du lieu vous confèrent de plus importantes récoltes<Indent/>!"
1100,60,9,0,0,False,"Aucun de ces objets ne peut être HQ."
1101,57,1,0,0,False,"Une page sur l'extraction a été ajoutée à votre carnet de récolte."
1102,59,33,0,0,False,"Vous pouvez extraire du minerai une fois sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re<Indent/>!"
1103,59,33,0,0,False,"Vous pouvez extraire des pierres une fois sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re<Indent/>!"
1104,59,33,0,0,False,"Vous pouvez couper du bois une fois sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re<Indent/>!"
1105,59,33,0,0,False,"Vous pouvez faucher de la végétation une fois sup<SoftHyphen/>plé<SoftHyphen/>men<SoftHyphen/>tai<SoftHyphen/>re<Indent/>!"
1106,60,9,0,0,False,"<Sheet(Action,IntegerParameter(1),0)/> ne donne aucun résultat."
1107,59,33,0,0,False,"Les propriétés du lieu ont perdu leur effet..."
1108,60,9,0,0,False,"Une altération d'état vous empêche de pêcher."
1109,60,9,0,0,False,"Impossible de pêcher ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment."
1110,67,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>commencez<Else/>commence</If> à pêcher.
Point de pêche<Indent/>: <Sheet(PlaceName,IntegerParameter(1),0)/>."
1111,67,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>arrêtez<Else/>arrête</If> de pêcher."
1112,67,1,0,0,False,"Pêche interrompue. <Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>êtes<Else/>est</If> inconscient<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>e<Else/></If><Else/><If(PlayerParameter(5))>e<Else/></If></If>."
1113,67,1,0,0,False,"Pêche interrompue. <Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>êtes<Else/>est</If> attaqué<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>e<Else/></If><Else/><If(PlayerParameter(5))>e<Else/></If></If>."
1114,67,17,0,0,False,"Vous notez les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions <SheetFr(Item,9,IntegerParameter(1),1,1)/> dans votre nomenclature."
1115,67,17,0,0,False,"Vous notez l'emplacement du point de pêche “<Sheet(PlaceName,IntegerParameter(1),0)/>” dans votre carnet."
1116,67,1,0,0,False,"Vous avez une touche<Indent/>!"
1117,67,17,0,0,False,"L'appât a disparu..."
1118,67,17,0,0,False,"Vous avez perdu votre <SheetFr(Item,12,IntegerParameter(1),1,1)/>..."
1119,67,17,0,0,False,"Le poisson a réussi à se défaire de l'hameçon..."
1120,67,17,0,0,False,"Le fil s'est cassé<Indent/>!"
1121,67,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>essayez<Else/>essaie</If> de pêcher au vif avec <SheetFr(Item,2,IntegerParameter(1),1,1)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>que vous avez<Else/>qu'<If(PlayerParameter(4))>elle<Else/>il</If> a</If> attrapé<If(<Sheet(Item,IntegerParameter(1),6)/>)>e<Else/></If>."
1122,57,1,0,0,False,"Une page sur la pêche a été ajoutée à votre carnet de récolte."
1123,60,8,0,0,False,"Impossible de pêcher. Vous n'avez pas choisi d'appât."
1124,60,9,0,0,False,"Vous devez posséder le trait “<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow><Sheet(Trait,IntegerParameter(1),0)/><UIGlow>01</UIGlow><UIForeground>01</UIForeground>” pour pouvoir pêcher ici."
1125,67,17,0,0,False,"Vous sentez qu'il y a des poissons ici, mais vous n'arrivez pas à voir où ils se cachent..."
1126,67,17,0,0,False,"Ce point de pêche n'a pas l'air très poissonneux..."
1127,67,17,0,0,False,"Vous n'avez pas eu de touche... Essayez avec un autre appât."
1128,60,8,0,0,False,"Impossible d'exécuter cette action maintenant."
1129,67,9,0,0,False,"Vous n'avez pas réussi à ferrer le poisson..."
1130,67,17,0,0,False,"Vous avez découvert le point de pêche “<Sheet(PlaceName,IntegerParameter(1),0)/>”."
1131,60,9,0,0,False,"Une altération d'état <If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous empêche<Else/>empêche <If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If></If> de faire une synthèse."
1132,0,0,0,0,False,""
1133,66,1,0,0,False,"Synthèse interrompue. <Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>êtes<Else/>est</If> attaqué<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>e<Else/></If><Else/><If(PlayerParameter(5))>e<Else/></If></If>."
1134,60,9,0,0,False,"Synthèse impossible. Vous n'avez pas assez de place dans votre inventaire."
1135,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> menuisi<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>ère<Else/>er</If><Else/><If(PlayerParameter(5))>ère<Else/>er</If></If>."
1136,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> forgeron<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>ne<Else/></If><Else/><If(PlayerParameter(5))>ne<Else/></If></If>."
1137,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> armuri<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>ère<Else/>er</If><Else/><If(PlayerParameter(5))>ère<Else/>er</If></If>."
1138,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> orfèvre."
1139,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> tanneu<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>se<Else/>r</If><Else/><If(PlayerParameter(5))>se<Else/>r</If></If>."
1140,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> couturi<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>ère<Else/>er</If><Else/><If(PlayerParameter(5))>ère<Else/>er</If></If>."
1141,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> alchimiste."
1142,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Vous n'êtes pas<Else/><Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> n'est pas</If> cuisini<If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>ère<Else/>er</If><Else/><If(PlayerParameter(5))>ère<Else/>er</If></If>."
1143,60,9,0,0,False,"Synthèse impossible. <If(Equal(ObjectParameter(1),ObjectParameter(2)))>Votre niveau<Else/>Le niveau <If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,9,PlayerParameter(7),1,1)/><Else/><If(Equal(9,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,9,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,9,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If></If> n'est pas suffisant."
1144,60,9,0,0,False,"Synthèse impossible. Vous n'avez pas les matériaux nécessaires."
1145,60,9,0,0,False,"Synthèse impossible. Vous n'avez pas les cristaux nécessaires."
1146,60,9,0,0,False,"Synthèse impossible. Vous n'avez pas les matériaux et les cristaux nécessaires."
1147,60,9,0,0,False,"Synthèse impossible. Certains matériaux ne sont pas sélectionnés."
1148,60,9,0,0,False,"Synthèse impossible ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment."
1149,60,9,0,0,False,"Synthèse impossible à cet endroit."
1150,66,1,0,0,False,"Vous commencez à fabriquer <SheetFr(Item,1,IntegerParameter(1),1,1)/>."
1151,66,1,0,0,False,"Vous commencez à fabriquer <If(Equal(IntegerParameter(2),1))><SheetFr(Item,1,IntegerParameter(1),1,1)/><Else/><Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),IntegerParameter(2),1)/></If>."
1152,66,1,0,0,False,"Vous utilisez <Sheet(CraftAction,IntegerParameter(1),0)/>."
1153,66,1,0,0,False,"Vous utilisez <Sheet(CraftAction,IntegerParameter(1),0)/>  Miracle<Indent/>!"
1154,66,1,0,0,False,"Vous utilisez <Sheet(CraftAction,IntegerParameter(1),0)/>  Succès<Indent/>!"
1155,66,1,0,0,False,"Vous utilisez <Sheet(CraftAction,IntegerParameter(1),0)/>  Échec<Indent/>!"
1156,66,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>fabriquez<Else/>fabrique</If> <SheetFr(Item,1,IntegerParameter(1),1,1)/>."
1157,66,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>fabriquez<Else/>fabrique</If> <If(Equal(IntegerParameter(2),1))><SheetFr(Item,1,IntegerParameter(1),1,1)/><Else/><Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),IntegerParameter(2),1)/></If>."
1158,66,16,0,0,False,"Vous fabriquez <SheetFr(Item,1,IntegerParameter(1),1,1)/>."
1159,66,16,0,0,False,"Vous fabriquez <If(Equal(IntegerParameter(2),1))><SheetFr(Item,1,IntegerParameter(1),1,1)/><Else/><Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),IntegerParameter(2),1)/></If>."
1160,66,1,0,0,False,"La synthèse échoue..."
1161,66,1,0,0,False,"La synthèse est annulée."
1162,66,1,0,0,False,"   La progression augmente de <Value>IntegerParameter(1)</Value>."
1163,66,1,0,0,False,"   La progression diminue de <Value>IntegerParameter(1)</Value>."
1164,66,1,0,0,False,"   La qualité augmente de <Value>IntegerParameter(1)</Value>."
1165,66,1,0,0,False,"   La qualité diminue de <Value>IntegerParameter(1)</Value>."
1166,66,1,0,0,False,"   La solidité augmente de <Value>IntegerParameter(1)</Value>."
1167,66,1,0,0,False,"   La solidité diminue de <Value>IntegerParameter(1)</Value>."
1168,66,1,0,0,False,"<Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),IntegerParameter(2),1)/>."
1169,66,1,0,0,False,"Vous sortez les matériaux suivants de votre inventaire<Indent/>:"
1170,66,1,0,0,False,"Vous remettez les matériaux inutilisés suivants dans votre inventaire<Indent/>:"
1171,66,1,0,0,False,"   L'état des matériaux est normal."
1172,66,1,0,0,False,"   L'état des matériaux est bon."
1173,66,1,0,0,False,"   L'état des matériaux est excellent."
1174,66,1,0,0,False,"   Vous récupérez <Value>IntegerParameter(1)</Value> PS."
1175,66,1,0,0,False,"   Vous perdez l'effet <Sheet(Status,IntegerParameter(1),0)/>."
1176,66,1,0,0,False,"Vous bénéficiez de l'effet <Sheet(Status,IntegerParameter(1),0)/>
   Contrôle augmenté de <Value>IntegerParameter(2)</Value>."
1177,66,16,0,0,False,"La synthèse échoue..."
1178,66,17,0,0,False,"Vous avez noté la fabrication d'<SheetFr(Item,1,IntegerParameter(1),1,1)/> dans votre carnet d'artisanat."
1179,66,1,0,0,False,"Les matériaux ne sont plus imprégnés d'un pouvoir particulier."
1180,66,1,0,0,False,"Les matériaux sont imprégnés du pouvoir du feu."
1181,66,1,0,0,False,"Les matériaux sont imprégnés du pouvoir de la glace."
1182,66,1,0,0,False,"Les matériaux sont imprégnés du pouvoir du vent."
1183,66,1,0,0,False,"Les matériaux sont imprégnés du pouvoir de la terre."
1184,66,1,0,0,False,"Les matériaux sont imprégnés du pouvoir de la foudre."
1185,66,1,0,0,False,"Les matériaux sont imprégnés du pouvoir de l'eau."
1186,66,1,0,0,False,"   L'état des matériaux est mauvais."
1187,57,1,0,0,False,"Une page sur la menuiserie a été ajoutée à votre carnet d'artisanat."
1188,57,1,0,0,False,"Une page sur la tannerie a été ajoutée à votre carnet d'artisanat."
1189,60,129,0,0,False,"Vous ne pouvez plus synthétiser. Il est peut-être temps de faire une pause."
1190,60,129,0,0,False,"La synthèse a échoué. Il est peut-être temps de faire une pause."
1191,57,1,0,0,False,"Une page sur la couture a été ajoutée à votre carnet d'artisanat."
1192,57,1,0,0,False,"Une page sur l'alchimie a été ajoutée à votre carnet d'artisanat."
1193,57,1,0,0,False,"Une page sur l'orfèvrerie a été ajoutée à votre carnet d'artisanat."
1194,57,1,0,0,False,"Une page sur la cuisine a été ajoutée à votre carnet d'artisanat."
1195,57,1,0,0,False,"Une page sur la métallurgie a été ajoutée à votre carnet d'artisanat."
1196,57,1,0,0,False,"Une page sur l'armurerie a été ajoutée à votre carnet d'artisanat."
1197,57,1,0,0,False,"Une page sur la pêche a été ajoutée à votre carnet d'artisanat."
1198,60,9,0,0,False,"Synthèse impossible. Habileté insuffisante."
1199,60,9,0,0,False,"Synthèse impossible. Contrôle insuffisant."
1200,66,1,0,0,True,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>matérialisez<Else/>matérialise</If> <SheetFr(Item,1,IntegerParameter(3),1,1)/> et <If(Equal(ObjectParameter(1),ObjectParameter(2)))>obtenez<Else/>obtient</If> <SheetFr(Item,1,IntegerParameter(1),1,1)/>."
1201,66,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez<Else/>a</If> serti <SheetFr(Item,1,IntegerParameter(2),1,1)/> sur <SheetFr(Item,2,IntegerParameter(1),1,1)/>.<If(GreaterThan(IntegerParameter(3),0))>
 <Value>IntegerParameter(3)</Value> matéria<If(GreaterThan(IntegerParameter(3),1))>s ont été détruites<Else/> a été détruite</If> pour y parvenir.<Else/></If>"
1202,66,1,0,0,False,"Le sertissage <SheetFr(Item,9,IntegerParameter(1),1,1)/> a échoué... <Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>vous<Else/><If(PlayerParameter(7))><SheetFr(ObjStr,2,PlayerParameter(7),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(66))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(2)</Highlight><Else/><If(PlayerParameter(5))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(2)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(2)</Highlight></If></If></If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>avez perdu<Else/>a perdu</If> <Value>IntegerParameter(3)</Value> <SheetFr(Item,12,IntegerParameter(2),IntegerParameter(3),1)/>."
1203,60,9,0,0,False,"Vous n'avez pas <SheetFr(Item,8,IntegerParameter(1),1,1)/>."
1204,57,1,0,0,False,"Vous avez reconstitué <Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),IntegerParameter(2),1)/><Indent/>! Vous obtenez <Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(3),IntegerParameter(2),1)/>."
1205,60,9,0,0,False,"Vous n'avez pas l'argent nécessaire pour dessertir des matérias."
1206,57,1,0,0,False,"Les matérias <SheetFr(Item,9,IntegerParameter(1),1,1)/> ont été détruites durant le dessertissage..."
1207,59,32,0,0,False,"Les propriétés du lieu vous confèrent un bonus de récolte d'objets cachés<Indent/>!"
1208,60,9,0,0,False,"Opération impossible. Cette recette d'objet n'est pas compatible avec la synthèse rapide."
1209,60,9,0,0,False,"Synthèse rapide impossible. Vous n'avez encore jamais fabriqué cet objet."
1210,57,1,0,0,False,"La demande de sertissage a réussi<Indent/>!"
1211,66,1,0,0,False,"Vous avez réussi le sertissage qui vous a été demandé<Indent/>!"
1212,57,1,0,0,False,"La demande de sertissage a échoué..."
1213,66,1,0,0,False,"Vous avez échoué le sertissage qui vous a été demandé..."
1214,57,1,0,0,False,"Toutes les matérias inactives serties sur <SheetFr(Item,2,IntegerParameter(1),1,1)/> ont été revitalisées."
1215,57,1,0,0,False,"Vous échangez <SheetFr(Item,2,IntegerParameter(1),1,1)/> contre <Format(IntegerParameter(3),FF05021D0103)/> <SheetFr(Item,12,IntegerParameter(2),IntegerParameter(3),1)/>."
1216,57,1,0,0,False,"La demande de sertissage a été annulée."
1217,57,1,0,0,False,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(3)))>vous<Else/><If(PlayerParameter(8))><SheetFr(ObjStr,2,PlayerParameter(8),1,1)/><Else/><If(Equal(2,9))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(Equal(2,8))><If(PlayerParameter(67))>d'<Else/>de<Indent/></If><Highlight>ObjectParameter(3)</Highlight><Else/><If(PlayerParameter(6))><Sheet(Attributive,2,36)/><Highlight>ObjectParameter(3)</Highlight><Else/><Sheet(Attributive,2,28)/><Highlight>ObjectParameter(3)</Highlight></If></If></If></If></If>)/> vous adresse une demande de sertissage."
