key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1349,0,False,False,False,3,0,0,0,7,False,False,1,25,"Les dragons nous attaquent<Indent/>!",0
1350,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je vais vous trancher la gorge et jeter votre cadavre dans le Gouffre des hérétiques<Indent/>!",0
1351,0,False,False,False,2,0,0,0,5,False,False,1,25,"Pour la Conquérante<Indent/>! Pour Ishgard<Indent/>!",0
1352,0,False,False,False,2,0,0,0,5,False,False,1,25,"Les journaux... ils sont perdus...",0
1353,0,False,False,False,3,0,0,0,5,False,False,1,25,"Maintenant, il faut récupérer les larmes.",0
1354,0,False,False,False,3,0,0,0,5,False,False,1,25,"Des élémentaires d'eau<Indent/>! Comment vais-je bien pouvoir remplir mes fioles<Indent/>!?",0
1355,0,False,False,False,3,0,0,0,5,False,False,1,25,"J'en ai assez de cet endroit. Un bon feu m'attend par-delà les Portes du Jugement.",0
1356,0,False,False,False,3,0,0,0,5,False,False,1,25,"Mon client sera très déçu...",0
1357,0,False,False,False,3,0,0,0,5,False,False,1,25,"Hâtons-nous.",0
1358,0,False,False,False,3,0,0,0,5,False,False,1,25,"J'espère que le Chemin de Haldrath est dégagé.",0
1359,0,False,False,False,3,0,0,0,5,False,False,1,25,"Nous devons faire vite. Il ne faut pas faire attendre l'Archevêque.",0
1360,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ces mesures pourraient bien changer la donne. Il ne faut surtout pas les perdre<Indent/>!",0
1361,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je vois la lueur de l'éthérite. Nous sommes presque arrivés<Indent/>!",0
1362,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je vous remercie, aventuri<If(PlayerParameter(4))>ère<Else/>er</If>, c'était du bon travail.",0
1363,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je dois trouver le coursier. Bonne journée<Indent/>!",0
1364,0,False,False,False,3,0,0,0,5,False,False,1,25,"Qu'est-ce que c'est que ça<Indent/>?",0
1365,0,False,False,False,3,0,0,0,5,False,False,1,25,"Des loups<Indent/>!",0
1366,0,False,False,False,3,0,0,0,5,False,False,1,25,"Bonté divine<Indent/>! Regardez la taille de sa gueule<Indent/>!",0
1367,0,False,False,False,3,0,0,0,5,False,False,1,25,"Mais nous étions si près du but<Indent/>!",0
1368,0,False,False,False,2,0,0,0,5,False,False,1,25,"Aaaaaah<Indent/>!",0
1369,0,False,False,False,2,0,0,0,5,False,False,1,25,"Nos mesures<Indent/>! Je dois les protéger<Indent/>!",0
1370,0,False,False,False,2,0,0,0,5,False,False,1,25,"Tenez-les à distance<Indent/>!",0
1371,0,False,False,False,2,0,0,0,3,False,False,1,25,"Comment<Indent/>!?",0
1372,0,False,False,False,3,0,0,0,5,False,False,1,25,"Il faut livrer ces mesures...",0
1373,0,False,False,False,3,0,0,0,5,False,False,1,25,"D'où sortent ces horreurs<Indent/>!?",0
1374,0,False,False,False,3,0,0,0,5,False,False,1,25,"Protégez le camp<Indent/>! Ils arrivent<Indent/>!",0
1375,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ce n'est pas passé loin...",0
1376,0,False,False,False,3,0,0,0,5,False,False,1,25,"Maudites jambes<Indent/>!",0
1377,0,False,False,False,2,0,0,0,5,False,False,1,25,"Mort aux hapalits<Indent/>!",0
1378,0,False,False,False,2,0,0,0,5,False,False,1,25,"Ah, le frisson de la victoire<Indent/>!",0
1379,0,False,False,False,2,0,0,0,5,False,False,1,25,"Au moins, nous avons pu les repousser...",0
1380,0,False,False,False,2,0,0,0,3,False,False,1,25,"Ces Mamool Ja travaillent pour les Kobolds<Indent/>!",0
1381,0,False,False,False,2,0,0,0,3,False,False,1,25,"Cette route ne doit pas tomber entre les griffes des hommes-bêtes<Indent/>!",0
1382,0,False,False,False,2,0,0,0,3,False,False,1,25,"Envoyez les coupe-gorge dans le septième enfer<Indent/>!",0
1383,0,False,False,False,2,0,0,0,3,False,False,1,25,"Tant qu'on leur remplit les poches, ils reviennent.",0
1384,0,False,False,False,2,0,0,0,3,False,False,1,25,"Retirez-vous et informez le camp que la route est perdue<Indent/>!",0
1385,0,False,False,False,2,0,0,0,3,False,False,1,25,"À nous est cette route<Indent/>! En gils ou en sang, vous payerez<Indent/>!",0
1386,0,False,False,False,2,0,0,0,3,False,False,1,25,"Terrible, notre vengeance sera<Indent/>!",0
1387,0,False,False,False,2,0,0,0,3,False,False,1,25,"L'Ascension est en sécurité... pour le moment, du moins.",0
1388,0,False,False,False,2,0,0,0,3,False,False,1,25,"On ne peut pas contenir ces abo<SoftHyphen/>mi<SoftHyphen/>na<SoftHyphen/>tions<Indent/>! Retraite<Indent/>!",0
1389,0,False,False,False,2,0,0,0,5,False,False,1,25,"La zone en face de nous est sous le contrôle des Kobolds.",0
1390,0,False,False,False,2,0,0,0,5,False,False,1,25,"Les Kobolds vont tenter de nous voler, c'est sûr<Indent/>!",0
1391,0,False,False,False,2,0,0,0,3,False,False,1,25,"Et nous veillerons à ce qu'ils échouent<Indent/>!",0
1392,0,False,False,False,2,0,0,0,3,False,False,1,25,"Argh<Indent/>!",0
1393,0,False,False,False,2,0,0,0,3,False,False,1,25,"Que voyez-vous<Indent/>?",0
1394,0,False,False,False,2,0,0,0,3,False,False,1,25,"Je ne vois rien, mais je sens quelque chose...",0
1395,0,False,False,False,2,0,0,0,3,False,False,1,25,"Des Kobolds<Indent/>!",0
1396,0,False,False,False,2,0,0,0,3,False,False,1,25,"C'est une embuscade<Indent/>!",0
1397,0,False,False,False,2,0,0,0,3,False,False,1,25,"Capitaine, derrière<Indent/>!",0
1398,0,False,False,False,2,0,0,0,3,False,False,1,25,"Dégainez<Indent/>!",0
1399,0,False,False,False,2,0,0,0,3,False,False,1,25,"Aaaargh<Indent/>!",0
1400,0,False,False,False,2,0,0,0,3,False,False,1,25,"Nous sommes hors de danger, pour le moment. En avant<Indent/>!",0
1401,0,False,False,False,2,0,0,0,3,False,False,1,25,"Limsa Lominsa vous remercie, aventuri<If(PlayerParameter(4))>ère<Else/>er</If>.",0
1402,0,False,False,False,2,0,0,0,3,False,False,1,25,"À l'aide<Indent/>!",0
1403,0,False,False,False,2,0,0,0,3,False,False,1,25,"Nous sommes encore loin de notre destination. Restez près de moi.",0
1404,0,False,False,False,2,0,0,0,3,False,False,1,25,"Ne vous éloignez pas<Indent/>! Compris<Indent/>?",0
1405,0,False,False,False,2,0,0,0,3,False,False,1,25,"Si je viens plus près, vous sentirez l'écureuil que j'ai mangé ce matin.",0
1406,0,False,False,False,2,0,0,0,3,False,False,1,25,"En avant.",0
1407,0,False,False,False,2,0,0,0,3,False,False,1,25,"Kwé<Indent/>! Kwéééé<Indent/>!",0
1408,0,False,False,False,2,0,0,0,3,False,False,1,25,"Mais qu'est-ce que...",0
1409,0,False,False,False,2,0,0,0,3,False,False,1,25,"Il a pris la fuite<Indent/>!",0
1410,0,False,False,False,2,0,0,0,3,False,False,1,25,"Il a eu peur de traverser... C'est trop haut.",0
1411,0,False,False,False,2,0,0,0,3,False,False,1,25,"Nos clients attendent<Indent/>!",0
1412,0,False,False,False,2,0,0,0,3,False,False,1,25,"Je vais le chercher, je vous rejoindrai<Indent/>!",0
1413,0,False,False,False,2,0,0,0,3,False,False,1,25,"Compris<Indent/>! Nous, on part devant.",0
1414,0,False,False,False,2,0,0,0,3,False,False,1,25,"Kwééééééé<Indent/>!",0
1415,0,False,False,False,2,0,0,0,3,False,False,1,25,"Hum<Indent/>? Qu'est-ce que tu as<Indent/>?",0
1416,0,False,False,False,2,0,0,0,3,False,False,1,25,"Ah, je comprends mieux...",0
1417,0,False,False,False,2,0,0,0,3,False,False,1,25,"C'est passé un peu trop près...",0
1418,0,False,False,False,2,0,0,0,3,False,False,1,25,"Où est cet ivrogne<Indent/>?",0
1419,0,False,False,False,2,0,0,0,3,False,False,1,25,"Ça va mieux<Indent/>?",0
1420,0,False,False,False,2,0,0,0,3,False,False,1,25,"Bah, même si je vous le disais, vous ne me croiriez pas.",0
1421,0,False,False,False,2,0,0,0,3,False,False,1,25,"C'était vraiment très intéressant...",0
1422,0,False,False,False,2,0,0,0,3,False,False,1,25,"J'imagine qu'il y a des morts bien pires.",0
1423,0,False,False,False,2,0,0,0,3,False,False,1,25,"Enfin, je préfère ne pas y penser.",0
1424,0,False,False,False,3,0,0,0,3,False,False,1,25,"Au secours<Indent/>!",0
1425,0,False,False,False,3,0,0,0,3,False,False,1,25,"Haah... Haah...",0
1426,0,False,False,False,3,0,0,0,3,False,False,1,25,"Groah<Indent/>!",0
1427,0,False,False,False,3,0,0,0,3,False,False,1,25,"Merci, je vous dois la vie<Indent/>!",0
1428,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je compte sur vous pour la suite<Indent/>!",0
1429,0,False,False,False,3,0,0,0,3,False,False,1,25,"Fss fss fss<Indent/>!",0
1430,0,False,False,False,3,0,0,0,3,False,False,1,25,"Au secours<Indent/>!! Aaah<Indent/>!",0
1431,0,False,False,False,2,0,0,0,3,False,False,1,25,"Des clic clic pour Jijiroon<Indent/>! Jijiroon content<Indent/>!",0
1432,0,False,False,False,2,0,0,0,3,False,False,1,25,"Des petits clic clic pour Jijiroon<Indent/>! Jijiroon noyer sa tristesse avec des œufs de pélican.",0
1433,0,False,False,False,2,0,0,0,3,False,False,1,25,"Brrr...",0
1434,0,False,False,False,2,0,0,0,3,False,False,1,25,"La la la la la la la la<Indent/>!",0
1435,0,False,False,False,2,0,0,0,3,False,False,1,25,"Tuberculait si bon, si bon<Indent/>!",0
1436,0,False,False,False,2,0,0,0,3,False,False,1,25,"Ha ha ha ha<Indent/>! Hi hi<Indent/>!",0
1437,0,False,False,False,3,0,0,0,3,False,False,1,25,"Vous êtes méchant<If(PlayerParameter(4))>e<Else/></If><Indent/>!",0
1438,0,False,False,False,3,0,0,0,3,False,False,1,25,"Qui êtes-vous<Indent/>?
Dites-le-nous<Indent/>!",0
1439,0,False,False,False,3,0,0,0,3,False,False,1,25,"La la lalali...",0
1440,0,False,False,False,3,0,0,0,3,False,False,1,25,"Donnez-moi du tuberculait<Indent/>!",0
1441,0,False,False,False,3,0,0,0,3,False,False,1,25,"C'est l'euphorie, hi hi<Indent/>!",0
1442,0,False,False,False,3,0,0,0,3,False,False,1,25,"Encore, encore plus de tuberculait<Indent/>!",0
1443,0,False,False,False,3,0,0,0,3,False,False,1,25,"Pourquoi je ne peux pas entrer<Indent/>?",0
1444,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je vous l'ai dit cent fois<Indent/>!",0
1445,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ma danse est la cause, ja<Indent/>?",0
1446,0,False,False,False,3,0,0,0,3,False,False,1,25,"C'est une danse obscène...",0
1447,0,False,False,False,3,0,0,0,3,False,False,1,25,"Comment ça<Indent/>?",0
1448,0,False,False,False,3,0,0,0,3,False,False,1,25,"On a reçu des plaintes<Indent/>!",0
1449,0,False,False,False,3,0,0,0,3,False,False,1,25,"Cette danse fait partie de ma tradition, ja<Indent/>!",0
1450,0,False,False,False,3,0,0,0,3,False,False,1,25,"Si vous ne dansiez pas, je vous accepterais...",0
1451,0,False,False,False,3,0,0,0,3,False,False,1,25,"Les Mamool Ja doivent toujours danser avant un bain, ja<Indent/>!",0
1452,0,False,False,False,3,0,0,0,3,False,False,1,25,"Peu importe<Indent/>! Ça incommode les autres clients<Indent/>!",0
1453,0,False,False,False,2,0,0,0,3,False,False,1,25,"Je ne vous laisserai pas insulter ma tradition<Indent/>!",0
1454,0,False,False,False,2,0,0,0,3,False,False,1,25,"Vous devez comprendre la beauté de la danse, ja<Indent/>!",0
1455,0,False,False,False,2,0,0,0,3,False,False,1,25,"Si vous vous entêtez, je ne vous laisse pas entrer<Indent/>!",0
1456,0,False,False,False,2,0,0,0,3,False,False,1,25,"On n'arrivera pas à dépasser ces différences culturelles...",0
1457,0,False,False,False,3,0,0,0,3,False,False,1,25,"Les souvenirs dis<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent une fois décédé,
Quand plus personne ne peut se les remémorer.",0
1458,0,False,False,False,2,0,0,0,3,False,False,1,25,"Grâce à votre attitude,
Vous avez toute ma gratitude<Indent/>!",0
1459,0,False,False,False,2,0,0,0,3,False,False,1,25,"Tant que je serai là, 
Le souvenir des disparus perdurera.",0
1460,0,False,False,False,3,0,0,0,3,False,False,1,25,"Vous devez retenir la leçon, ja<Indent/>!",0
1461,0,False,False,False,3,0,0,0,3,False,False,1,25,"Il faut rentrer chez vous, Monsieur<Indent/>!",0
1462,0,False,False,False,3,0,0,0,3,False,False,1,25,"Aujourd'hui, nous marchons vers le camp<Indent/>!",0
1463,0,False,False,False,2,0,0,0,2,False,False,1,25,"Chef<Indent/>!",0
1464,0,False,False,False,3,0,0,0,3,False,False,1,25,"Il ne faut pas céder<Indent/>! Compris<Indent/>?",0
1465,0,False,False,False,2,0,0,0,2,False,False,1,25,"Compris<Indent/>!",0
1466,0,False,False,False,3,0,0,0,3,False,False,1,25,"Voulez-vous vivre pour toujours<Indent/>?",0
1467,0,False,False,False,2,0,0,0,3,False,False,1,25,"Je suis une Immortelle<Indent/>! Yah<Indent/>!",0
1468,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ennemis droit devant<Indent/>!",0
1469,0,False,False,False,2,0,0,0,2,False,False,1,25,"Oui<Indent/>!",0
1470,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ennemis derrière nous<Indent/>!",0
1471,0,False,False,False,3,0,0,0,5,False,False,1,25,"Nous sommes encerclés<Indent/>!",0
1472,0,False,False,False,3,0,0,0,5,False,False,1,25,"Les Amalj'aa... Ils savaient que nous approchions<Indent/>!",0
1473,0,False,False,False,3,0,0,0,5,False,False,1,25,"Reformez les rangs<Indent/>! Le camp est à nous<Indent/>!",0
1474,0,False,False,False,3,0,0,0,5,False,False,1,25,"Récupérez les blessés et sonnez la retraite<Indent/>!",0
1475,0,False,False,False,3,0,0,0,5,False,False,1,25,"Quelque chose ne tourne pas rond...",0
1476,0,False,False,False,2,0,0,0,3,False,False,1,25,"Admirez la puissance de nos canons<Indent/>!",0
1477,0,False,False,False,2,0,0,0,3,False,False,1,25,"Notre canon ne va pas vous rater, petits dragons<Indent/>!",0
1478,0,False,False,False,2,0,0,0,3,False,False,1,25,"On va vous envoyer des boulettes<Indent/>!",0
1479,0,False,False,False,2,0,0,0,3,False,False,1,25,"Maudit dragon<Indent/>!",0
1480,0,False,False,False,2,0,0,0,3,False,False,1,25,"Pour Halone<Indent/>! Pour Ishgard<Indent/>!",0
1481,0,False,False,False,2,0,0,0,3,False,False,1,25,"Mourez, dragons<Indent/>! Mourez tous<Indent/>!",0
1482,0,False,False,False,2,0,0,0,3,False,False,1,25,"Victoire<Indent/>!",0
1483,0,False,False,False,2,0,0,0,3,False,False,1,25,"La victoire est à nous<Indent/>!",0
1484,0,False,False,False,3,0,0,0,5,False,False,1,25,"Où sont les Amalj'aa<Indent/>?",0
1485,0,False,False,False,3,0,0,0,5,False,False,1,25,"Est-ce qu'ils nous ont vus et décidé de nous encercler<Indent/>?",0
1486,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ou peut-être que l'éclaireur s'est trompé<Indent/>?",0
1487,0,False,False,False,3,0,0,0,5,False,False,1,25,"Les voilà<Indent/>!",0
1488,0,False,False,False,3,0,0,0,5,False,False,1,25,"Tenez bon<Indent/>! Ils ne doivent pas passer<Indent/>!",0
1489,0,False,False,False,3,0,0,0,5,False,False,1,25,"L'ennemi bat en retraite<Indent/>!",0
1490,0,False,False,False,3,0,0,0,5,False,False,1,25,"Poursuivons-les<Indent/>!",0
1491,0,False,False,False,3,0,0,0,5,False,False,1,25,"L-l'ennemi bat en retraite<Indent/>!",0
1492,0,False,False,False,3,0,0,0,5,False,False,1,25,"Les Douze soient loués<Indent/>!",0
1493,0,False,False,False,2,0,0,0,3,False,False,1,25,"Vous allez mourir<Indent/>! 
Vous allez périr<Indent/>!",0
1494,0,False,False,False,2,0,0,0,3,False,False,1,25,"Vous méritez la mort<Indent/>!
Vains seront vos efforts<Indent/>!",0
1495,0,False,False,False,2,0,0,0,3,False,False,1,25,"Vous allez souffrir<Indent/>!
Il est temps de mourir<Indent/>!",0
1496,0,False,False,False,2,0,0,0,3,False,False,1,25,"Tuez-les tous<Indent/>!
À leurs trousses<Indent/>!",0
1497,0,False,False,False,3,0,0,0,5,False,False,1,25,"Sont-ils ici<Indent/>?",0
1498,0,False,False,False,3,0,0,0,5,False,False,1,25,"Si je ne suis pas à l'usine dans une heure, je serai ruiné<Indent/>!",0
1499,0,False,False,False,3,0,0,0,5,False,False,1,25,"Splendide<Indent/>! Vite, pas de temps à perdre<Indent/>!",0
1500,0,False,False,False,3,0,0,0,5,False,False,1,25,"Qu'est-ce que c'était que ça<Indent/>!? Je crois avoir vu quelque chose<Indent/>!",0
1501,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ou pas... Venez<Indent/>!",0
1502,0,False,False,False,3,0,0,0,5,False,False,1,25,"Halte<Indent/>!",0
1503,0,False,False,False,3,0,0,0,5,False,False,1,25,"On n'est jamais trop prudent, vous savez.",0
1504,0,False,False,False,3,0,0,0,5,False,False,1,25,"Chuuuut<Indent/>! Vous avez entendu ça<Indent/>? Non<Indent/>?",0
1505,0,False,False,False,3,0,0,0,5,False,False,1,25,"Attendez<Indent/>! Vous allez croire que je n'aime pas trop me mouiller, mais...",0
1506,0,False,False,False,3,0,0,0,5,False,False,1,25,"Vous connaissez le proverbe...",0
1507,0,False,False,False,3,0,0,0,5,False,False,1,25,"Deux précautions valent mieux qu'une<Indent/>!",0
1508,0,False,False,False,3,0,0,0,5,False,False,1,25,"Il y a quelque chose devant nous... Je le sens<Indent/>!",0
1509,0,False,False,False,3,0,0,0,5,False,False,1,25,"Nous y sommes presque, mais...",0
1510,0,False,False,False,3,0,0,0,5,False,False,1,25,"Sain et sauf<Indent/>! Les Douze soient loués<Indent/>!",0
1511,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je dois vaquer à mes occupations, maintenant.",0
1512,0,False,False,False,3,0,0,0,5,False,False,1,25,"Ouhaaah<Indent/>!",0
1513,0,False,False,False,3,0,0,0,5,False,False,1,25,"Prudence est mère de sûreté<Indent/>!",0
1514,0,False,False,False,3,0,0,0,5,False,False,1,25,"Aaah<Indent/>! Un monstre<Indent/>!",0
1515,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je n'ai pas d'or pour les monstres<Indent/>!",0
1516,0,False,False,False,3,0,0,0,3,False,False,1,25,"Pourquoi sommes-nous incompris...<Indent/>?",0
1517,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je veux seulement prendre un bon bain...",0
1518,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ah, enfin<Indent/>!",0
1519,0,False,False,False,3,0,0,0,3,False,False,1,25,"Cette danse, vraiment... Je peux pas.",0
1520,0,False,False,False,3,0,0,0,3,False,False,1,25,"Personne ne peut dire du mal des coutumes mamool ja<Indent/>!",0
1521,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je vais revenir demain, ja<Indent/>!",0
1522,0,False,False,False,3,0,0,0,3,False,False,1,25,"Pfff, il ne va jamais nous lâcher...",0
1523,0,False,False,False,3,0,0,0,3,False,False,1,25,"Et n'y revenez pas<Indent/>!",0
1524,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je ne vous donnerai pas un gil de plus pour me faire maltraiter<Indent/>!",0
1525,0,False,False,False,2,0,0,0,5,False,False,1,25,"Pas la tunique<Indent/>! Elle m'a coûté une véritable fortune<Indent/>!",0
1526,0,False,False,False,2,0,0,0,5,False,False,1,25,"Je suis trop riche pour mourir<Indent/>!",0
1527,0,False,False,False,2,0,0,0,5,False,False,1,25,"J'ai peur<Indent/>! Je suis trop jeune pour mourir<Indent/>!",0
1528,0,False,False,False,2,0,0,0,5,False,False,1,25,"Ne me mangez pas, pitié<Indent/>!",0
1529,0,False,False,False,2,0,0,0,5,False,False,1,25,"Ne me faites pas bobo<Indent/>!",0
1530,0,False,False,False,2,0,0,0,3,False,False,1,25,"J'ai un mauvais pres<SoftHyphen/>sen<SoftHyphen/>ti<SoftHyphen/>ment...",0
1531,0,False,False,False,3,0,0,0,3,False,False,1,25,"Quelle magnifique source<Indent/>! La vue était spectaculaire<Indent/>!",0
1532,0,False,False,False,2,0,0,0,3,False,False,1,25,"Oh... je n'aime pas ça du tout.",0
1533,0,False,False,False,2,0,0,0,3,False,False,1,25,"Comment vais-je pouvoir revenir au camp<Indent/>?",0
1534,0,False,False,False,3,0,0,0,3,False,False,1,25,"Les mots me manquent pour exprimer ma gratitude.",0
1535,0,False,False,False,3,0,0,0,3,False,False,1,25,"J'ai eu des sueurs froides<Indent/>!",0
1536,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je devrais peut-être retourner à la source pour me laver.",0
1537,0,False,False,False,3,0,0,0,3,False,False,1,25,"Que faire, que faire<Indent/>?",0
1538,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je n'ai qu'à retourner à la source et attendre.",0
1539,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je me demande s'ils offrent le coucher, là-bas...",0
1540,0,False,False,False,2,0,0,0,3,False,False,1,25,"Pourquoi les humains me gênent toujours dans mes recherches<Indent/>? Pourquoi<Indent/>!?",0
1541,0,False,False,False,2,0,0,0,3,False,False,1,25,"Pour ma prochaine expérience, je vais avoir besoin de votre sang<Indent/>! Votre sang<Indent/>!",0
1542,0,False,False,False,2,0,0,0,3,False,False,1,25,"La herse n'appartiendra jamais aux fils de l'homme<Indent/>!",0
1543,0,False,False,False,2,0,0,0,3,False,False,1,25,"Aucune arme ou aucun sort ne pourront pénétrer nos murs<Indent/>!",0
1544,0,False,False,False,2,0,0,0,3,False,False,1,25,"Tout voir, mon arc peut<Indent/>!",0
1545,0,False,False,False,2,0,0,0,3,False,False,1,25,"Périr sous une pluie de flèches, vous allez<Indent/>!",0
1546,0,False,False,False,2,0,0,0,3,False,False,1,25,"Courez<Indent/>! Une proie facile, je sens que vous allez faire<Indent/>!",0
1547,0,False,False,False,3,0,0,0,3,False,False,1,25,"Nous devons arrêter le rite amalj'aa<Indent/>!",0
1548,0,False,False,False,3,0,0,0,3,False,False,1,25,"Nous avons un<If(PlayerParameter(4))>e<Else/></If> brave parmi nous, mes frères<Indent/>!",0
1549,0,False,False,False,3,0,0,0,3,False,False,1,25,"En avant<Indent/>!",0
1550,0,False,False,False,3,0,0,0,3,False,False,1,25,"Tout fonctionne comme prévu<Indent/>!",0
1551,0,False,False,False,3,0,0,0,3,False,False,1,25,"Ça devrait les calmer un moment.",0
1552,0,False,False,False,3,0,0,0,3,False,False,1,25,"Mais je sais qu'ils reviendront. Ils le font toujours.",0
1553,0,False,False,False,3,0,0,0,3,False,False,1,25,"Comment ceci a-t-il pu se produire<Indent/>?",0
1554,0,False,False,False,3,0,0,0,3,False,False,1,25,"Si les Immortels sont incapables d'arrêter quelques Amalj'aa, nous sommes perdus<Indent/>!",0
1555,0,False,False,False,3,0,0,0,3,False,False,1,25,"Toute l'unité vous remercie. Je tiens à m'excuser pour les piètres performances de mes hommes.",0
1556,0,False,False,False,3,0,0,0,5,False,False,1,25,"Je dois repartir bientôt, alors si jamais vous avez quelques noyaux sur vous...",0
1557,0,False,False,False,3,0,0,0,3,False,False,1,25,"Le céruleum est en sécurité aujourd'hui encore. Enfin, pour ce qui concerne les vibrations. Parce qu'avec une bombe...",0
1558,0,False,False,False,3,0,0,0,3,False,False,1,25,"J'espérais qu'il y aurait plus de noyaux...",0
1559,0,False,False,False,3,0,0,0,3,False,False,1,25,"Je vais devoir croiser les doigts ce soir, dans ce cas.",0
1560,0,False,False,False,3,0,0,0,5,False,False,1,25,"J'arriverai jamais à livrer tout ça à Port-aux-Vins...",0
1561,0,False,False,False,3,0,0,0,5,False,False,1,25,"Les boucaniers<Indent/>! Ils ne doivent pas s'approcher de mon vin<Indent/>!",0
1562,0,False,False,False,3,0,0,0,5,False,False,1,25,"Mon vin<Indent/>! Il est en sécurité<Indent/>!",0
1563,0,False,False,False,3,0,0,0,5,False,False,1,25,"Il est par terre, mais au moins il est en sécurité<Indent/>!",0
1564,0,False,False,False,3,0,0,0,5,False,False,1,25,"Mon vin... Tout est perdu...",0
1565,0,False,False,False,3,0,0,0,5,False,False,1,25,"Il faut que je boive quelque chose...",0
1566,0,False,False,False,2,0,0,0,5,False,False,1,25,"Mon vin... Je ne peux pas regarder...",0
1567,0,False,False,False,2,0,0,0,5,False,False,1,25,"Le vigneron voudra ma mort... si les pirates ne sont pas plus rapides...",0
1568,0,False,False,False,2,0,0,0,5,False,False,1,25,"Quel était ce bruit de verre<Indent/>? Une bouteille<Indent/>?",0
1569,0,False,False,False,2,0,0,0,5,False,False,1,25,"Retournez dans la jungle, sales voleurs<Indent/>!",0
1570,0,False,False,False,2,0,0,0,5,False,False,1,25,"Laissez-le tranquille<Indent/>!",0
1571,0,False,False,False,2,0,0,0,5,False,False,1,25,"Votre tête sera parrrfaite au bout d'une pique<Indent/>!",0
1572,0,False,False,False,2,0,0,0,5,False,False,1,25,"Et que je ne vous revoie pas ici<Indent/>!",0
1573,0,False,False,False,2,0,0,0,5,False,False,1,25,"Vous êtes pas à la hauteur<Indent/>!",0
1574,0,False,False,False,2,0,0,0,5,False,False,1,25,"Ne nous faites pas rrrire<Indent/>!",0
1575,0,False,False,False,2,0,0,0,5,False,False,1,25,"Nous avons échoué... Veuillez accepter nos excuses.",0
1576,0,False,False,False,2,0,0,0,5,False,False,1,25,"Avec des rrrenforts, on aurait réussi...",0
1577,0,False,False,False,2,0,0,0,5,False,False,1,25,"On se reverra<Indent/>!!",0
1578,0,False,False,False,2,0,0,0,5,False,False,1,25,"Hors de mon chemin, chiens<Indent/>!",0
1579,0,False,False,False,2,0,0,0,5,False,False,1,25,"Ha ha ha ha ha<Indent/>!",0
1580,0,False,False,False,2,0,0,0,5,False,False,1,25,"On dirait qu'vous avez des problèmes avec l'chariot<Indent/>!",0
1581,0,False,False,False,2,0,0,0,5,False,False,1,25,"Qui dit que les Douze sourient pas aux pirates<Indent/>?",0
1582,0,False,False,False,2,0,0,0,5,False,False,1,25,"Vous avez jamais entendu parler de la loi d'possession<Indent/>?",0
1583,0,False,False,False,2,0,0,0,5,False,False,1,25,"Pourquoi acheter un truc quand on peut l'prendre<Indent/>?",0
1584,0,False,False,False,2,0,0,0,5,False,False,1,25,"Eh bien, à bientôt<Indent/>!",0
1585,0,False,False,False,2,0,0,0,5,False,False,1,25,"Par Thal<Indent/>!",0
1586,0,False,False,False,2,0,0,0,5,False,False,1,25,"On file, les gars<Indent/>!",0
1587,0,False,False,False,2,0,0,0,5,False,False,1,25,"Ce soir, on va picoler<Indent/>!",0
1588,0,False,False,False,2,0,0,0,3,False,False,1,25,"Vite, dans les arbres<Indent/>!",0
1589,0,False,False,False,2,0,0,0,3,False,False,1,25,"Laissez les morts. Ils nous ralentiraient.",0
1590,0,False,False,False,2,0,0,0,3,False,False,1,25,"Mourir entre les griffes d'un homme-bête...",0
1591,0,False,False,False,2,0,0,0,3,False,False,1,25,"Les forces impériales souillent notre forêt
Avec leur fumée<Indent/>!",0
1592,0,False,False,False,2,0,0,0,3,False,False,1,25,"Nous allons venger ceux qui ont disparu<Indent/>!",0
1593,0,False,False,False,2,0,0,0,3,False,False,1,25,"Maintenant que l'unité impériale n'est plus, les Sylphes restants ont regagné les bois.",0
1594,0,False,False,False,2,0,0,0,3,False,False,1,25,"Enfin, je pense...",0
1595,0,False,False,False,2,0,0,0,3,False,False,1,25,"Je vous remercie. Sans vous, je ferais partie des cadavres qui jonchent le sol.",0
