key,0,1,2,3,4,5
64,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> <SheetDe(Item,1,IntegerParameter(2),1,4,1)/> aus Einschub <Value>IntegerParameter(1)</Value> des Ätherrad-Ständers entfernt.",16,14,1,5,11
65,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> <SheetDe(Item,1,IntegerParameter(2),1,4,1)/> aus Einschub <Value>IntegerParameter(1)</Value> des Ätherrad-Ständers an <If(Equal(ObjectParameter(1),ObjectParameter(2)))>dich<Else/>sich</If> genommen.",16,14,1,5,11
66,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Energie <SheetDe(Item,2,IntegerParameter(1),1,2,1)/> verwendet, um das Ge<SoftHyphen/>sell<SoftHyphen/>schaftskommando „<Sheet(CompanyAction,IntegerParameter(2),0)/>“ bereitzumachen.",16,14,1,4,9
67,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> eine Werkstätte eingerichtet.",16,0,0,8,15
68,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Werkstätte entfernt.",16,0,0,8,15
69,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Herstellung <SheetDe(Item,1,IntegerParameter(1),1,2,1)/> eingerichtet.",16,14,0,8,15
70,"Alle Materialien für die Herstellung <SheetDe(Item,2,IntegerParameter(1),1,2,1)/> wurden bereitgestellt.",0,14,0,8,15
71,"Die Arbeit an <SheetDe(Item,2,IntegerParameter(1),1,3,1)/> <Switch(IntegerParameter(2))><Case(1)>ist fortgeschritten</Case><Case(2)>zeigt gute Fortschritte</Case><Case(3)>zeigt ausgezeichnete Fortschritte</Case></Switch>.",0,14,1,8,15
72,"<Clickable(<SheetDe(Item,2,IntegerParameter(1),1,1,1)/>)/> wurde erfolgreich hergestellt!<Switch(IntegerParameter(2))><Case(1)></Case><Case(2)> Gute Arbeit!</Case><Case(3)> Ausgezeichnete Arbeit!</Case></Switch>",0,14,1,8,15
73,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> <SheetDe(Item,2,IntegerParameter(1),1,4,1)/> aus der Produktion der Ge<SoftHyphen/>sell<SoftHyphen/>schaftswerkstätte entgegengenommen.",16,14,0,8,15
74,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> das momentane Projekt der Ge<SoftHyphen/>sell<SoftHyphen/>schaftswerkstätte abgebrochen.",16,0,0,8,15
75,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> einen <Sheet(CompanyCraftDraft,IntegerParameter(1),0)/> erstellt.",16,0,1,8,15
76,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> Luftschiff Nr. <Value>IntegerParameter(1)</Value> mit dem Namen <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> registriert.",16,15,1,9,14
77,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> den Namen von Luftschiff Nr. <Value>IntegerParameter(1)</Value> zu <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> geändert.",16,15,1,9,14
78,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> Luftschiff Nr. <Value>IntegerParameter(1)</Value> mit Namen <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> demontiert.",16,15,1,9,14
79,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> das Luftschiff <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> auf Erkundungsreise geschickt.",16,15,0,9,14
80,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Erkundungsreise des Luftschiffs <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> abgebrochen.",16,15,0,9,14
81,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> den Abschluss der Erkundungsreise des Luftschiffs <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> bestätigt.",16,15,0,9,14
82,"Der Rang des Luftschiffs <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> ist auf <Value>IntegerParameter(1)</Value> gestiegen!",16,15,1,9,14
83,"Ein zusätzliches Luftschiff kann nun registriert werden!",16,15,1,9,14
84,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> <SheetDe(Item,1,IntegerParameter(2),IntegerParameter(3),4,1)/> für <Format(IntegerParameter(1),FF022E)/> Staatstaler erworben.",16,22,1,1,0
85,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> mehr als 60 % der für die Herstellung <SheetDe(Item,1,IntegerParameter(1),1,2,1)/> nötigen Menge an <SheetDe(Item,5,IntegerParameter(2),2,4,1)/> geliefert.",16,22,1,8,15
86,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> eine Route zum Diadem (schwer) gefunden!",16,0,0,9,14
87,"Das Grundstück <Sheet(PlaceName,IntegerParameter(1),8,2)/> <Value>IntegerParameter(2)</Value> - <Value>IntegerParameter(3)</Value> wurde automatisch zurückgegeben, weil es zu lange nicht genutzt wurde. Ein Teil der Ausstattung ist beim Unterkunftsbeamten hinterlegt.",0,7,0,5,11
88,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Unterkunft betreten und damit die automatische Rückgabe des Grundstücks verhindert.",16,0,0,5,11
89,"Die Ausstattung des automatisch entfernten Grundstücks <Sheet(PlaceName,IntegerParameter(1),8,2)/> <Value>IntegerParameter(2)</Value> - <Value>IntegerParameter(3)</Value> wurde zu lange nicht abgeholt und daher vernichtet.",0,7,0,5,11
90,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> in einem Blumentopf <Sheet(Item,IntegerParameter(1),9)/> ausgesät.",16,14,0,6,13
91,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> eine Pflanze in einem Blumentopf gepflegt.",16,0,0,6,13
92,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> <SheetDe(Item,1,IntegerParameter(2),IntegerParameter(1),4,1)/> aus einem Blumentopf geerntet.",16,14,1,6,13
93,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> eine Pflanze in einem Blumentopf vernichtet.",16,0,0,6,13
94,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Unterkunft verlegt. Die neue Adresse lautet: <Sheet(PlaceName,IntegerParameter(1),0)/>, <Value>IntegerParameter(2)</Value>. Bezirk, Hausnummer <Value>IntegerParameter(3)</Value>.",4,7,0,5,11
95,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> Tauchboot Nr. <Value>IntegerParameter(1)</Value> mit dem Namen <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> registriert.",16,15,1,9,14
96,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> den Namen von Tauchboot Nr. <Value>IntegerParameter(1)</Value> zu <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> geändert.",16,15,1,9,14
97,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> Tauchboot Nr. <Value>IntegerParameter(1)</Value> mit dem Namen <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> demontiert.",16,15,1,9,14
98,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> das Tauchboot <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> auf Erkundungsreise geschickt.",16,15,0,9,14
99,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Erkundungsreise des Tauchboots <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> abgebrochen.",16,15,0,9,14
100,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> den Abschluss der Erkundungsreise des Tauchboots <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> bestätigt.",16,15,0,9,14
101,"Der Rang des Tauchboots <Emphasis><If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If></Emphasis> ist auf <Value>IntegerParameter(1)</Value> gestiegen!",16,15,1,9,14
102,"Ein zusätzliches Tauchboot kann nun registriert werden!",16,15,1,9,14
103,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> den Eintrag von <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If> gelöscht.",16,23,0,5,11
104,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> die Diarium-Einstellungen geändert.",16,0,0,5,11
105,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> ein Stichwort für den Zweck der Unterkunft eingestellt.",16,0,0,5,11
106,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))><Switch(1)><Case(1)>du</Case><Case(2)>deiner</Case><Case(3)>dir</Case><Case(4)>dich</Case></Switch><Else/><If(PlayerParameter(7))><SheetDe(ObjStr,2,PlayerParameter(7),1,1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hast<Else/>hat</If> den Innenraum von „<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>“ renoviert.",16,15,0,5,11
107,"",0,0,0,0,0
