key,0
63,"Deine Fortschritte im Ingenieurswesen haben den Batteriebalken freigeschaltet! Lädst du den Balken über bestimmte Fä<SoftHyphen/>hig<SoftHyphen/>kei<SoftHyphen/>ten auf, kannst du die Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Selbstschuss-Gyrocopter TURM<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzen. Dieser Gyrocopter unterstützt dich mit regem Beschuss des Ziels, das du gerade selbst angreifst. Auf Stufe 80 verwandelt er sich in das <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Automaton DAME<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>- ein Meisterwerk der Ingenieurskunst, das an deiner Seite kämpft."
64,"Elementarbalken"
65,"Dir hat sich das Wissen über <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschlossen<Indent/>- somit steht dir nun auch der Elementarbalken zur Verfügung.
Feuerzauber versetzen dich in den Zustand des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Das gierige Feuer verlangt nach mehr MP, verstärkt deine Feuermagie dafür aber immens. Im Gegensatz dazu steht das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, das durch Eismagie hervorgerufen wird und deine MP-Regeneration enorm beschleunigt.
Ist einer dieser Status aktiv, so ist der nächste Zauber des entgegengesetzten Elements zwar schwächer, verbraucht dafür aber keine MP."
66,"Mit der Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dir nun der gleichnamige Status in deinem Elementarbalken angezeigt. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dir zeitgleich mit <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährt und während es aktiv ist, richten all deine magischen Attacken erhöhten Schaden an. Doch sei gewarnt<Indent/>- fällt <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schatteneis<UIGlow>01</UIGlow><UIForeground>01</UIForeground> von dir ab, endet auch der Effekt von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Plane deine Zauber weise!"
67,"Wirkst du den Zauber <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Einfrieren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Eiska<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, wirst du von dem stapelbaren Zustand <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schattenherz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erfüllt. Wie viele <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schattenherzen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du gerade hast, zeigt dir dein Elementarbalken. Während der Zustand aktiv ist, verbraucht jeder Feuerzauber automatisch ein <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schattenherz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und die sonst erhöhten MP-Kosten unter <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lichtfeuer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> werden ausgesetzt."
68,"Solange <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv ist, kannst du alle 30 Sekunden den Zauber <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Moder<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wirken. Wann das nächste <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Moder<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereit ist, wird dir per tickendem Zeiger am rechten Rand deines Elementarbalkens angezeigt. Ist der Zauber bereit, leuchtet ein <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Polyglott<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kristall am Elementarbalken auf."
69,"Die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Verbessertes Polyglott<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erlaubt dir, den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Polyglott<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nun bis zu zwei mal zu stapeln! Solange <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Henochisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv ist, kannst du alle 30 Sekunden die Zauber <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Moder<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Xenoglossie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wirken. Wann der nächste Zauber bereit ist, wird dir per tickendem Zeiger am rechten Rand deines Elementarbalkens angezeigt. Ist der Zauber bereit, leuchtet ein <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Polyglott<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kristall am Elementarbalken auf."
70,"Ätherstrombalken"
71,"Mit der Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Energieentzug<UIGlow>01</UIGlow><UIForeground>01</UIForeground> hat sich dir auch der Ätherstrombalken erschlossen! In ihm werden dir die verliehenen Aufladungen von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ätherfluss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nun als leuchtende Symbole angezeigt."
72,"Trancebalken"
73,"Deine Meis<SoftHyphen/>ter<SoftHyphen/>schaft über die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ätherinfusion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentiert deinen Trancebalken, besagte Infusionen und ihre Dauer nun anzuzeigen. Sie bestehen aus dem <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rubin-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, dem <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Topas-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und dem <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Smaragd-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und werden dazu genutzt, um mächtige Beschwörungen durchzuführen. Je nach Infusion kannst du mit ihnen die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ifrit-Beschwörung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Topas-Beschwörung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Smaragd-Beschwörung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> durchführen."
74,"Führst du eine Beschwörung durch, zapfst du das entsprechende <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Juwelenschein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Edelglanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (Stufe 26) zu elementbasierten Versionen."
75,"Mit der Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Meister der Ätherinfusion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zeigt dir dein Tracebalken nun die verbleibende Dauer deiner <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Bahamut-Trance<UIGlow>01</UIGlow><UIForeground>01</UIForeground> an, sobald du das Kommando ausführst. Diese Trance gewährt dir auch das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rubin-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Topas-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Smaragd-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Während der Wirkdauer deiner Trance ändert sich <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ruinga<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Lichtimpuls<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Elementarkorona<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Lichtflare<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
76,"Führst du eine Beschwörung durch, zapfst du das entsprechende <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Juwelenschein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Edelglanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu elementbasierten Versionen."
77,"Trance"
78,"Schrittindikator"
79,"Mit der Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Einfache Choreographie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> steht dir nun auch der Schrittindikator zur Verfügung! Führst du die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Einfache Choreographie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus, so beginnst du mit deinem Tanz. Um die Herzen deines Publikums zu erobern und deine Feinde vor deiner tödlichen Eleganz erzittern zu lassen, müssen die aufleuchtenden Tanzschritte in der richtigen Reihenfolge ausgeführt werden. Gelingt es dir, erhöhst du mit der daraufhin verfügbaren Fähigkeit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Einfaches Finale<UIGlow>01</UIGlow><UIForeground>01</UIForeground> den ausgeteilten Schaden für dich und deinen <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Tanzpartner<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Wie lange die Wirkung deines Tanzes anhält, wird dir ebenfalls im Schrittindikator angezeigt."
80,"Tanzfächer"
81,"Die Eigenschaft <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Plume Burlesque<UIGlow>01</UIGlow><UIForeground>01</UIForeground> stattet dich mit einem eleganten Tanzfächer aus, den du geschickt als Waffe einzusetzen weißt. Von nun an kannst du mit Fä<SoftHyphen/>hig<SoftHyphen/>kei<SoftHyphen/>ten wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Invertierte Cascade<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Steigende Windmühle<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bis zu vier Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Plume Burlesque<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sammeln, die dir in diesem Tanzfächer angezeigt werden. Ihre gefährliche Schönheit ermöglicht dir die Ausführung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fächertanz I<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und seinen Folgetechniken, die du nach und nach erlernst."
82,"Schrittindikator"
83,"Du hast die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Komplexe Choreographie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erlernt! Wie der Name bereits andeutet, benötigt dieser delikate Tanz alle vier Tanzschritte, um ihn richtig auszuführen. Genau wie die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Einfache Choreographie<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erhöht deine Darbietung den ausgeteilten Schaden, sobald du <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Komplexes Finale<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausführst<Indent/>- diesmal jedoch für deine gesamte Gruppe."
84,"Tanzfächer und Tanzfieberbalken"
85,"Die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Tanzfieber<UIGlow>01</UIGlow><UIForeground>01</UIForeground> weckt ein in dir schlummerndes Feuer und fügt deinem Tanzfächer den Tanzfieberbalken zu! Sowohl du als auch deine Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder vermögen ihn mit Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten oder Zaubern zu füllen, solange ihr unter dem Effekt von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Einfaches Finale<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Komplexes Finale<UIGlow>01</UIGlow><UIForeground>01</UIForeground> steht. Das gesammelte Tanzfieber kannst du dir für den beeindruckenden <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Schwerttanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu eigen machen."
86,"Balancebalken"
87,"Der Balancebalken zeigt dir auf einen Blick, wie viel Schwarzes Mana und Weißes Mana du mit deinen Zaubern angesammelt hast<Indent/>- ein magisches System, das aus<SoftHyphen/>schließ<SoftHyphen/>lich Rotmagier zu nutzen wissen. Steht dir genug beider Mana-Arten zur Verfügung, verwandeln sich einige deiner Fä<SoftHyphen/>hig<SoftHyphen/>kei<SoftHyphen/>ten in stärkere, magiegetränkte Versionen. Beispielsweise wird <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Riposte<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Magische Riposte<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
88,"Wenn das Ungleichgewicht zwischen Weißem Mana und Schwarzem Mana zu groß wird, leuchtet der Stein oben am Balken in der entsprechenden Farbe auf. Die Manasorte, von der weniger vorhanden ist, sammelt sich langsamer an. Behalte diese Balance also gut im Auge!"
89,"Erda-Trommel"
90,"Sprichst du den <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Eid der Leibgardisten<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, so leuchtet ein besonderes Symbol auf, das anzeigt, dass du eine Verteidigerhaltung eingenommen hast. Nutze diesen Schwur immer dann, wenn es deine Schutzbefohlenen vor Schaden und Gefahren zu bewahren gilt!"
91,"Erda-Trommel"
92,"Die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Erda-Patronen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> lehrt dich, bis zu zwei deiner Geschosse mit Erda zu laden. Dazu steht dir nun auch die Erda-Trommel zur Verfügung, in der diese Patronen angezeigt werden. Das Aufladen selbst läuft über mächtige Kombinationen, die mit den Fä<SoftHyphen/>hig<SoftHyphen/>kei<SoftHyphen/>ten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Stahlwalze<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dämonenschlachter<UIGlow>01</UIGlow><UIForeground>01</UIForeground> abgeschlossen werden. Nutze deine Patronen daraufhin für verheerende Techniken wie <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Explosiver Stoß<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Schlagfänge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, um deinen Feinden das Fürchten zu lehren."
93,"Nach intensiven Studien ermöglicht dir die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Verbesserte Bahamut-Trance<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nun, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Bahamut-Beschwörung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu wirken und Demi-Bahamut an deine Seite zu rufen. Die Dauer seiner Beschwörung wird in deinem Trancebalken angezeigt. Diese Beschwörung gewährt dir auch das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rubin-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Topas-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Smaragd-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Während der Wirkdauer deiner Beschwörung ändert sich <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ruinga<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Lichtimpuls<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Elementarkorona<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Lichtflare<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Lichtstrom<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Todesflamme<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
94,"Du hast das Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Shoha<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erlernt. Der Meditationsbalken erlaubt dir auf einen Blick zu erkennen, wie weit du es auf der Meditationsebene geschafft hast.
Setze <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Iaijutsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Meditieren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ogi Namikiri<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (Stufe 90) ein, um den Balken zu füllen. Seine Ladung wird durch Ausführung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Shoha<UIGlow>01</UIGlow><UIForeground>01</UIForeground> verbraucht."
95,"Mit dem Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Stählerne Meditation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist es dir nun möglich, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Chakren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu öffnen. Ihre Anzahl wird dir in deinem Chakra-Balken angezeigt. Ihre geballte Energie lässt sich in dem mächtigen Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Stahlzinnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> entfesseln, sobald du alle <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Chakren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> geöffnest hast."
96,"Blitzkunstbalken"
97,"Die Eigenschaft <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Verbesserte Improvisation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> hat dir sowohl das Wissen über <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Nadi<UIGlow>01</UIGlow><UIForeground>01</UIForeground> als auch über die <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tier-Chakren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erschlossen. Beides wird dir in deinem neuen Blitzkunstbalken angezeigt. Führst du während aktiver <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Improvisation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eine Attacke aus, die einer Form zugeordnet ist, öffnest du das entsprechende <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tier-Chakra<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Chakra des Opo-Opos<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Chakra des Coeurls<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Chakra des Raptors<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Je nachdem, wie viele verschiedene <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tier-Chakren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du geöffnet hast, kannst du ihre Energie in unter<SoftHyphen/>schied<SoftHyphen/>liche Angriffe entladen.

Drei gleiche <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tier-Chakren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> führen zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Elixier-Feld<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, das dir außerdem noch das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondnadi<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährt. Drei jeweils unter<SoftHyphen/>schied<SoftHyphen/>liche <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tier-Chakren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ermöglichen dir hingegen <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Zündschlag<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und damit das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnennadi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Hast du sowohl <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondnadi<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnennadi<UIGlow>01</UIGlow><UIForeground>01</UIForeground> als auch drei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tier-Chakren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> geöffnet, steht dir die mächtige Attacke <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Tornadotritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zur Verfügung."
98,"Blitzkunstbalken und Nadi"
99,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「必殺技効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「陰陽の闘気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるように
なりました！
必殺技「天宙脚」を実行すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「陰の闘気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与され、「鳳凰の舞」を実行すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「陽の闘気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与され、さらに「闘魂」3種が種類を問わず付与された状態になると、最強の必殺技<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「夢幻闘舞」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が実行できます。"
100,"Arkana-Balken und Kleine Arkana"
101,"Mit dem Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Kleine Arkana<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dir nun im Arkana-Balken angezeigt, welche Karte der Kleinen Arkana du gezogen hast und momentan in der Hand hältst."
102,"Deine Meis<SoftHyphen/>ter<SoftHyphen/>schaft über die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ätherinfusion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> augmentiert deinen Trancebalken, besagte Infusionen und ihre Dauer nun anzuzeigen. Sie besteht aus dem <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rubin-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und wird dazu genutzt, um die <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Rubin-Beschwörung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> durchzuführen.
Mit der <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Verbesserten Ätherinfusion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (Stufe 15) wird dir das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Topas-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährt und mit der <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Verbesserten Ätherinfusion II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (Stufe 22) schließlich auch das <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Smaragd-Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Sie gewähren dir Zugriff auf die Beschwörung des Topas-Karfunkels und des Smaragd-Karfunkels."
103,"Führst du eine Beschwörung durch, zapfst du das entsprechende <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Arkanum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> an und dir werden Stapel seines Elements gewährt, die in deinem Trancebalken angezeigt werden. Sie ändern deine magischen Angriffe <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Juwelenschein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Edelglanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (Stufe 26) zu elementbasierten Versionen."
