key,0
48,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Schlitzer
2. Neulicht-Schlitzer
3. Infernalischer Schlitzer

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Nichtssense<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Richtpfahl<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Nichtssense<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Hängen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Galgen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lemure<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nichtsmäher<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Nichtssense<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kreuzmahd<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Kreuzmäher<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
49,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Sichelwirbel
2. Schneidender Albtraum

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Nichtssense<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Guillotine<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lemure<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Gevatters Schnitt<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
50,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Vortexschnitt
2. Donnerklinge
3. Königsklinge

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Königliche Erhabenheit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Absolution<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gnadenerfüllt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Anflehung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Heilige Grabstätte<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Heilige Grabstätte<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
51,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Gewaltiger Hieb
2. Verstümmelung
3. Sturmkeil

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Urbefreiung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Niedermähen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
52,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Gewaltiger Schlitzer
2. Osmose
3. Seelenfresser

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schwarzes Blut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Rotes Delirium<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schwarzes Blut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blutrache<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Blutrache<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schwarzes Blut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Torspalter<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Torspalter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
53,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Zerfetzer
2. Brutaler Einschlag
3. Stahlwalze
4. Explosiver Stoß

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
54,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Cascade
2. Fontäne

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>En Avant<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Invertierte Cascade<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>En Avant<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nach erfolgreich ausgeführter Kombo zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fallende Fontäne<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Hitziger Schwerttanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Schwerttanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Hitziger Schwerttanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dämmerpakt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dämmertanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
55,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Drachentritt
2. Doppelviper
3. Demolieren
4. Affenprankenhieb
5. Drachenkieferschlag
6. Tigerpeitschenhieb
7. Phantomstoß

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
56,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Überfallsstoß
2. Fang und Klaue
3. Fächerstoß
4. Drachenhort

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Himmelsstoß<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Himmelsstoß<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sternenkreuz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sternenkreuz<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
57,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Wirbelklinge
2. Windschlitzer
3. Äolusklinge

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Verstecken<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Meuchelsprung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tri-Mudra<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Tanzendes Raiju<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Raiju-Tanz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Brüllendes Raiju<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Zesho Meppo<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Zesho Meppo<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
58,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Yukikaze
2. Gekko
3. Kasha

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Hissatsu: Kaiten<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hyosetsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich nach erfolgreich ausgeführtem <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Yukikaze<UIGlow>01</UIGlow><UIForeground>01</UIForeground> mit aktivem <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Hissatsu: Kaiten<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mangetsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich nach erfolgreich ausgeführtem <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Gekko<UIGlow>01</UIGlow><UIForeground>01</UIForeground> mit aktivem <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Hissatsu: Kaiten<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Oka<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
59,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Schlitzer
2. Neulicht-Schlitzer
3. Infernalischer Schlitzer

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Henkersguillotine<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Henkersguillotine<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lemure<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nichtsmäher<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lemure<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und nach erfolgreicher Kombo von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Nichtsmäher<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Kreuzmäher<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
60,"Du führst folgende Abfolge von Gentleman-Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Gentleman-Schlag
Attacke-Wert: 200
2. Gentleman-Stoß
Attacke-Wert: 300
3. Gentleman-Wut
Attacke-Wert: 330
Bonus: Ring frei
Dauer: 15 Sekunden
Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
61,"Du führst folgende Abfolge von Einzelziel-Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Schlitzer
Attacke-Wert: 320
2. Neulicht-Schlitzer
Attacke-Wert: 400
3. Infernalischer Schlitzer
Attacke-Wert: 500

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
62,"Du führst folgende Abfolge von Flächenangriff-Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Sichelwirbel
Attacke-Wert: 140
2. Schneidener Albtraum
Attacke-Wert: 180

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
63,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Klaue des Br'aax
Attacke-Wert: 220
2. Reißzahn des Br'aax
Attacke-Wert: 320
3. Schweif des Br'aax
Attacke-Wert: 440
Bonus: LP-Regeneration
Heilpotenzial: 250
Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
64,"Du führst folgende Abfolge von Flächenangriff-Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Strenge Turals
Attacke-Wert: 150
2. Wut Turals
Attacke-Wert: 210
3. Härte Turals
Attacke-Wert: 270
Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
65,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Tödliche Fänge
2. Blutige Fänge
3. Harte Fänge
4. Scharfe Fänge
5. Flinke Fänge
6. Fassende Fänge

Kommando ändert sich während <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ruf der Ahnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und nach erfolgreicher <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Himmelsverschlinger<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kombo zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Erstes Blut<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich während <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ruf der Ahnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und nach erfolgreicher Kombo zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Zweites Blut<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich während <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ruf der Ahnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und nach erfolgreicher Kombo zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Drittes Blut<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich während <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ruf der Ahnen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und nach erfolgreicher Kombo zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Viertes Blut<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
66,"Du führst folgende Abfolge von hartgesottenen Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Harte Zeiten
Attacke-Wert: 200
2. Hart auf hart
Attacke-Wert: 400
3. Hart an der Grenze
Attacke-Wert: 600
Bonus: Gewährt dir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blitzgescheit<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Wird bei zwei Stapeln von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blitzgescheit<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Hart aber schmerzlich<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
67,"Du führst folgende Abfolge von Zaubern aus:
1. Feuer in Rot
Attacke-Wert: 400
2. Wind in Grün
Attacke-Wert: 480
3. Aqua in Blau
Attacke-Wert: 560
Wenn einer der Zauber nicht bereit ist, beginnt die Kombo von vorne."
68,"Du führst folgende Abfolge von Flächenangriffs-Zaubern aus:
1. Feura in Rot
Attacke-Wert: 200
2. Windra in Grün
Attacke-Wert: 240
3. Aquara in Blau
Attacke-Wert: 280
Wenn einer der Zauber nicht bereit ist, beginnt die Kombo von vorne."
69,""
70,""
