key,0,1,2,3,4,5,6,7,8,9,10,11
217,0,0,0,0,0,"/macrocancel","/mcancel","/makrostopp, /mstopp, /macrocancel, /mcancel
→ Bricht das momentan laufende Makro ab. Kann nicht selbst in ein Makro eingebaut werden, sondern muss manuell in die Eingabezeile geschrieben werden.","/makrostopp","/mstopp",165,0
218,1,0,0,0,0,"/playtime","/ptime","/spielzeit, /playtime, /ptime
→ Zeigt die Gesamtspielzeit an, die du bisher mit FINAL FANTASY XIV verbracht hast.","/spielzeit","",60,0
219,1,0,0,0,0,"/grouppose","/gpose","/gruppenpose, /grouppose, /gpose
→ Lässt Gruppen- und Allianzmitglieder sowie Begleiter, Reittiere und Mitstreiter gemeinsam posieren.
>>Steuerung:
<CommandIcon(10)/>, R, Num *, Mausrad-Klick
Kamera-Einstellungen anzeigen
<CommandIcon(11)/>, Leertaste
Blick zur Kamera/normal
<CommandIcon(13)/>, X
Bewegung anhalten (alle)
<CommandIcon(14)/>, Num 1
Bewegung anhalten (Ziel)
<CommandIcon(15)/>,Num 2
Fokussierten Charakter wechseln
<CommandIcon(6)/>, <If(Equal(PlayerParameter(78),3))>tab, umsch+tab<Else/>Tab, Umsch+Tab</If>
Fokus wechseln
<CommandIcon(20)/>, W,A,S,D,Q,E
Kameraposition ändern
<Gui(16)/>, Z
Kameraposition zurücksetzen","/gruppenpose","",160,0
220,2,0,0,0,0,"/itemsearch","/isearch","/ggsuche, /itemsearch, /isearch
VERWENDUNG:
/ggsuche [Text]
→ Durchsucht deine Gegenstände nach dem eingegebenen Text. Die Suche berücksichtigt dein Inventar, dein Arsenal, die Chocobo-Satteltasche, die Pro<SoftHyphen/>jektions<SoftHyphen/>kommode, das Kostbarkeitenkabinett, die Inventare deiner Gehilfen sowie alle Gegenstände, die du oder deine Gehilfen angelegt haben. Kann nur aus der Eingabezeile des Chatlogs ausgeführt werden. 
>>Beispiel:
/ggsuche ""Materia IV""
Sucht nach allen Gegenständen, die den Text „Materia IV“ enthalten und listet sie im Chatlog auf.","/ggsuche","",32,3000
221,2,0,0,0,0,"/idlingcamera","/icam","/knips, /idlingcamera, /icam
VERWENDUNG:
/knips [Variable zur Zielbestimmung]
→ Aktiviert den Schnappschuss-Sucher, der im 10-Sekunden-Abstand zufällige Naheinstellungen von Charakteren und Objekten der Umgebung zeigt. Bei Angabe eines Ziels fokussiert der Sucher darauf (ausgenommen einige unfokussierbare Charaktere).
>>Steuerung:
<CommandIcon(10)/>, R, Num *, Mausrad-Klick
Kamera-Einstellungen anzeigen
<CommandIcon(8)/>, Num 0, Links-Klick
Kamerawinkel anhalten/weiter wechseln
<CommandIcon(6)/>, <If(Equal(PlayerParameter(78),3))>tab,umschalt+tab<Else/>Tab,Umschalt+Tab</If>
Szene überspringen
<CommandIcon(20)/>, W,A,S,D,Q,E
Kameraposition ändern
<Gui(16)/>, Z
Kameraposition zurücksetzen
>>Beispiel:
/knips <t>
Zeigt im 10-Sekunden-Takt zufällige Kameraeinstellungen mit Fokus auf den anvisierten Charakter.","/knips","",40,0
222,0,0,0,0,0,"","","","","",0,0
223,2,1,2,0,0,"/duelswitch","","/duell, /duelswitch
VERWENDUNG:
/duell [Unterbefehl]
→ Blockiert Duellherausforderungen. Kann nur in einem Duell-Areal benutzt werden.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Alle Heraus<SoftHyphen/>forde<SoftHyphen/>rungen werden automatisch abgelehnt.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>0<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Heraus<SoftHyphen/>forde<SoftHyphen/>rungen werden normal erhalten.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.
>>Beispiel:
/duell ein
Alle Heraus<SoftHyphen/>forde<SoftHyphen/>rungen werden automatisch abgelehnt.","/duell","",4,0
224,2,1,2,0,0,"/beginnerchannelinvitation","/bchannelinvitation","/neulingschateinladung, /nchateinl, /beginnerchannelinvitation, /bchannelinvitation
VERWENDUNG:
/neulingschateinladung [Unterbefehl]
→ Einladungen in den Neulings-Chat werden angenommen oder automatisch abgelehnt.
>>Unterbefehle:
　<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Andere Spieler können dich in den Neulings-Chat einladen.
　<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>0<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Einladungen in den Neulings-Chat werden automatisch abgelehnt.
Bei fehlendem Unterbefehl wird die Einstellung auf den jeweils anderen Wert geändert.","/neulingschateinladung","/nchateinl",189,1000
225,1,0,0,0,0,"/beginnerchannelleave","/bchannelleave","/neulingschatverlassen, /nchatver, /beginnerchannelleave, /bchannelleave
VERWENDUNG:
　/neulingschatverlassen
→ Entfernt dich aus dem Neulings-Chat.
※ Nur für Neulinge und Rückkehrer.","/neulingschatverlassen","/nchatver",189,1000
226,3,2,7,15,0,"/egiglamour","","/egiprojektion, /egipro, /petmirage, /egimirage
VERWENDUNG: /egipro [Egi-Name] [Aussehen]→ Ändert deine Anzeigeeinstellung für das nächste gerufene Familiar. Keine Auswirkungen auf die Anzeige für andere Spieler. Bei PvP unwirksam.

>>Familiarname:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Karfunkel<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Garuda-Egi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Titan-Egi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ifrit-Egi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Eos<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
>>Aussehen:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Karfunkel<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Smaragd-Karfunkel<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Topas-Karfunkel<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rubin-Karfunkel<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ifrit-Egi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Titan-Egi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Garuda-Egi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Selene<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bei fehlendem Aussehen erhält das Familiar sein ursprüngliches Aussehen zurück.
Bei fehlendem Unterkommando wird das Menü „Momentanes Aussehen deiner Familiare“ aufgerufen.

>>Beispiel:
/fampro Garuda-Egi Topas-Karfunkel
Gibt dem Garuda-Egi das Aussehen eines Topas-Karfunkels.
/fampro Garuda-Egi
Gibt dem Garuda-Egi sein ursprüngliches Aussehen zurück.
/fampro
Ruft das Menü „Momentanes Aussehen deiner Familiare“ auf.","/egiprojektion","/egipro",36,0
227,3,1,2,0,0,"/title","","/titel, /title
VERWENDUNG:
/titel [Unterbefehl] ""[Titel]""
→ Legt fest, welcher Titel bei deinem Namen angezeigt werden soll.
>>Unterbefehle:
　<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>legen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>set<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zeigt den angegebenen Titel an.
　<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>zurück<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>clear<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Verbirgt den angegebenen Titel.
Bei fehlendem Unterbefehl wird ein zufälliger Titel angezeigt. Männliche und weibliche Varianten eines Titels verwendbar.
>>Beispiel:
/titel legen ""das Rad der Veränderung""
Zeigt den Titel „das Rad der Veränderung“ an.","/titel","",36,1000
228,2,1,2,0,0,"/bahamutsize","","/bahamut, /bahamutsize
Dieser Befehl ist nun Teil von /familiargröße.","/bahamut","",36,0
229,8,3,2,2,2,"/alarm","","/alarm
VERWENDUNG:
/alarm [Unterbefehl]
→ Richtet einen Alarm ein.
Beispiel:
/alarm Feierabend oz 1920 15 ton04
Richtet einen Alarm mit dem Namen „Feierabend“ für 19:20 Uhr Ortszeit (oz) ein, der 15 Minuten vorher angekündigt wird und mit dem Alarmton 4 (ton04) klingelt.
/alarm Unternehmung oz wh 00 5 ton04
Richtet einen Alarm mit dem Namen „Unternehmung“ ein, der sich stündlich 5 Minuten nach der vollen Stunde wiederholt und mit dem Alarmton 4 (ton04) klingelt.
Wiederholung und Ankündigung können ausgelassen werden. Eine Zeitangabe ist von 0000 bis 2400 möglich. Die Ankündigung kann zwischen 1 und 60 Minuten vor dem Termin liegen. Bei einem Alarm zu einer festgelegten Uhrzeit ist die wh Funktion nicht möglich. Die Alarmtöne reichen von ton00 bis ton05, und falls er zusätzlich als stumm (mute) definiert ist, klingelt er nicht in Inhalten. Alarmton und Stummschaltung können ausgelassen werden.
>>Unterbefehle
 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>oz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>lt<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Ortszeit
 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>sz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>st<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Serverzeit
 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ez<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>et<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Eorzea-Zeit
 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>zurück<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>clear<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Löscht alle Alarme.

Bei fehlendem Unterbefehl wird das Alarmfenster geöffnet bzw. geschlossen.","/alarm","",32,0
230,0,0,0,0,0,"","","","","",0,0
231,2,1,2,0,0,"/busy","","/beschäftigt, /busy
VERWENDUNG:
/beschäftigt [Unterbefehl]
→ Setzt deinen Online-Status auf „Beschäftigt“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt den Status auf „Beschäftigt“.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt den Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/beschäftigt","",36,0
232,2,1,2,0,0,"/away","/afk","/abwesend, /abw, /away, /afk
VERWENDUNG:
/abwesend [Unterbefehl]
→ Setzt deinen Online-Status auf „Abwesend“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt den Status auf „Abwesend“.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt den Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/abwesend","/abw",36,0
233,1,0,0,0,0,"/lookingforparty","/lfp","/suchtgruppe, /sgr, /lookingforparty, /lfp
VERWENDUNG:
/sgr [Klasse/Job]
→ Setzt deinen Online-Status für die spezifizierte Klasse (Job) auf „Sucht Gruppe“.
>>Klassen/Jobs (mehrere möglich):
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Paladin (PLD), Gladiator (GLA), Krieger (KRG), Marodeur (MAR), Dunkelritter (DKR), Revolver<SoftHyphen/>klinge (REV), Weißmagier (WMA), Druide (DRU), Gelehrter (GLT), Astrologe (AST), Weiser (WEI), Mönch (MÖN), Faustkämpfer (FST), Dragoon (DRG), Pikenier (PIK), Ninja (NIN), Schurke (SCH), Samurai (SAM), Schnitter (SNT), Viper (VPR), Barde (BRD), Waldläufer (WDL), Maschinist (MCH), Tänzer (TÄN), Schwarzmagier (SMA), Thaumaturg (THM), Beschwörer (BSW), Hermetiker (HRT), Rotmagier (RMA), Piktomant (PKT), Blaumagier (BMA), Zimmerer (ZIM), Grobschmied (GRS), Plattner (PLA), Goldschmied (GLD), Gerber (GER), Weber (WEB), Alchemist (ALC), Gourmet (GRM), Minenarbeiter (MIN), Gärtner (GÄR), Fischer (FIS)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Bei fehlender Klasse wird die momentane gewählt.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt den Status auf „Sucht Gruppe“.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt den Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/suchtgruppe","/sgr",36,0
234,2,1,2,0,0,"/lookingformeld","/lfm","/setztein, /wmat, /lookingformeld, /lfm
VERWENDUNG:
/setztein [Unterbefehl]
→ Setzt deinen Online-Status auf „Setzt Materia ein“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt Status auf „Setzt Materia ein“.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Setzt Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/setztein","/wmat",36,0
235,1,0,0,0,0,"/searchcomment","/scomment","/suchkomm, /searchcomment, /scomment
VERWENDUNG:
/suchkomm [Text]
→ Legt den eingegebenen Text als Suchkommentar für die Gruppen<SoftHyphen/>suche fest.","/suchkomm","",36,0
236,2,1,2,0,0,"/beginnerstatus","/bstatus","/neulingsstatus, /nstat, /nastatus, /nas
VERWENDUNG:
/neulingsstatus [Unterbefehl]
→ Ändert deinen Neulingsstatus.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert den Status „Neuling“.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Deaktiviert den Status  „Neuling“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/neulingsstatus","/nstat",36,1000
237,2,1,2,0,0,"/beginnerchannel","/bchannel","/neulingschat, /nchat, /novicenetwork, /nnetwork
VERWENDUNG:
/neulingschat [Unterbefehl]
→ Ändert die Einstellung für die automatische Teilnahme am Neulings-Chat, wenn du Mentor bist.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert die automatische Teilnahme und nimmt am Neulings-Chat teil.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Deaktiviert die automatische Teilnahme und verlässt den Neulings-Chat.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/neulingschat","/nchat",36,1000
238,1,0,0,0,0,"/returnerstatusoff","","/rückkehrerstatusaus, /rstataus, /returnerstatusoff

→ Entfernt den Online-Status „Rückkehrer“.","/rückkehrerstatusaus","/rstataus",36,1000
239,2,1,2,0,0,"/roleplaying","","/rollenspiel, /roleplaying
VERWENDUNG:
/rollenspiel [Unterbefehl]
→ Ändert deinen Online-Status zu „Im Rollenspiel“.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert den Status „Im Rollenspiel“.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Aktiviert den Status „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/rollenspiel","",36,0
240,0,0,0,0,0,"","","","","",0,0
241,0,0,0,0,0,"","","","","",0,0
242,0,0,0,0,0,"","","","","",0,0
243,0,0,0,0,0,"","","","","",0,0
244,0,0,0,0,0,"","","","","",0,0
245,0,0,0,0,0,"","","","","",0,0
246,0,0,0,0,0,"","","","","",0,0
247,0,0,0,0,0,"","","","","",0,0
248,0,0,0,0,0,"","","","","",0,0
249,0,0,0,0,0,"","","","","",0,0
250,0,0,0,0,0,"","","","","",0,0
251,3,2,3,2,0,"/action","/ac","/kommando, /kmd, /action, /ac
VERWENDUNG:
/kmd ""[Kommando]"" [Variable zur Zielbestimmung]
→ Führt das gewählte Kommando auf das spezifizierte Ziel aus. Kann nicht mit Kommandos verwendet werden, die noch nicht erlernt wurden oder die in dieser Situation nicht benutzt werden können. 

>>Zielbestimmung:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><1>-<8><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied 1 - 8 aus.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><t>, <target><UIGlow>01</UIGlow><UIForeground>01</UIForeground>  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bzaus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>gtoff<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/kmd ""Gewaltiger Hieb"" <t>
Gewaltiger Hieb wird auf das anvisierte Ziel ausgeführt.
/kmd Vita <2>
Vita wird auf Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied 2 ausgeführt.
/kmd Shukuchi <t>
Shukuchi wird am Standort des anvisierten Ziels ausgelöst.
/action Shukuchi bzaus
Shukuchi wird direkt an der Stelle des Zeigers ausgelöst.","/kommando","/kmd",36,0
252,2,1,2,0,0,"/battlemode","/bm","/kampf, /battlemode, /bm
VERWENDUNG:
/kampf [Unterbefehl]
→ Wechselt zwischen Initiative und Normalzustand.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Wechselt in die Initiative.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Wechselt in den Normalzustand.
Bei fehlendem Unterbefehl wird in den jeweils anderen Zustand gewechselt.","/kampf","",36,0
253,2,0,0,0,0,"/target","/ta","/ziel, /target, /ta
VERWENDUNG:
/ziel [Variable zur Zielbestimmung]
→ Wählt einen Charakter als Ziel aus. Der Charakter muss sich in Reichweite befinden.
>>Beispiel:
/ziel <2>
Wählt den zweiten Charakter in der Gruppenliste als Ziel aus.","/ziel","",36,0
254,1,0,0,0,0,"/targetpc","/tpc","/zielpc, /targetpc, /tpc
→ Der nächste PC im Umkreis wird als Ziel ausgewählt.","/zielpc","",36,0
255,1,0,0,0,0,"/targetnpc","/tnpc","/zielnpc, /targetnpc, /tnpc
→ Der nächste NPC oder das nächste Objekt im Umkreis wird als Ziel ausgewählt.","/zielnpc","",36,0
256,1,0,0,0,0,"/targetenemy","/tenemy","/zielgeg, /targetenemy, /tenemy
→ Der nächste Gegner im Umkreis wird als Ziel ausgewählt.","/zielgeg","",36,0
257,1,0,0,0,0,"/battletarget","/bt","/zielfeind, /battletarget, /bt
→ Der auf dem Bildschirm nächststehende, dich attackierende Gegner wird als Ziel ausgewählt.","/zielfeind","",36,0
258,2,0,0,0,0,"/assist","/as","/assist, /as
VERWENDUNG:
/assist [Variable zur Zielbestimmung]
→ Wählt dasselbe Ziel aus, das von dem angegeben Charakter gerade anvisiert wird.>>Beispiel:
/assist <t>
Visiert dasselbe Ziel an, das der angegebene Charakter gerade anvisiert.
/assist <2>
Visiert dasselbe Ziel an, das der zweite Charakter in der Gruppenliste gerade anvisiert.","","",36,0
259,1,0,0,0,0,"/facetarget","/ft","/hin, /facetarget, /ft
→ Wendet deinen Charakter sofort zum anvisierten Ziel hin.","/hin","",36,0
260,1,0,0,0,0,"/nexttarget","/nt","/nächstesziel, /nexttarget, /nt
→ Schaltet im Uhrzeigersinn durch die Gegner auf dem Bildschirm.","/nächstesziel","",36,0
261,1,0,0,0,0,"/previoustarget","","/vorigesziel, /previoustarget
→ Schaltet gegen den Uhrzeigersinn durch die Gegner auf dem Bildschirm.","/vorigesziel","",36,0
262,1,0,0,0,0,"/targetlasttarget","/tlt","/letztesziel, /targetlasttarget, /tlt
→ Visiert dein letztes Ziel erneut an.","/letztesziel","",36,0
263,1,0,0,0,0,"/targetlastenemy","/tle","/letzterfeind, /targetlastenemy, /tle
→ Visiert deinen letzten Gegner erneut an.","/letzterfeind","",36,0
264,2,1,2,0,0,"/lockon","/lo","/feststellen, /fest, /lockon, /lo
VERWENDUNG:
/fest [Unterbefehl]
→ Stellt dein momentan anvisiertes Ziel fest.
>>Unterbefehle:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ein<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>on<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Ziel feststellen.
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>off<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Zielfeststellung aufheben.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.","/feststellen","/fest",36,0
265,2,0,0,0,0,"/focustarget","","/fokusziel, /focustarget
VERWENDUNG:
/fokusziel [Variable zur Zielbestimmung]
→ Macht das ausgewählte Ziel zu deinem Fokusziel. Wird kein Ziel angegeben, wird das gerade anvisierte Ziel zum Fokusziel gemacht.","/fokusziel","",36,0
266,0,0,0,0,0,"","","","","",0,0
267,3,2,5,2,0,"/petaction","/pac","/familiarkomm, /fkmd, /petaction, /pac
VERWENDUNG:
/fkmd ""[Kommando]"" [Variable zur Zielbestimmung]
→ Benutzt ein Familiar-Kommando auf das Ziel. Bei Kommandos auf den eigenen Charakter oder Familiar kann die Zielangabe entfallen. Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben.
>>Beispiel:
  /fkmd ""Aus""
Befiehlt dem Familiar, das Kommando „Aus“ auszuführen.","/familiarkomm","/fkmd",36,0
268,2,1,6,0,0,"/companionaction","/cac","/mitstreiterkomm, /mkmd, /companionaction, /cac
VERWENDUNG:
/mkmd ""[Kommando]""
→ Benutzt ein Mitstreiter-Kommando. Das Ziel kann nicht spezifiziert werden. Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben.
>>Beispiel:
  /mkmd ""Freie Haltung""
Lässt deinen Mitstreiter in die Freie Haltung wechseln.","/mitstreiterkomm","/mkmd",36,0
269,1,0,0,0,0,"/facecamera","/fcam","/zukamera, /facecamera, /fcam
→ Lässt deinen Charakter direkt in die Kamera blicken. Bei erneuter Ausführung blickt der Charakter wieder weg.","/zukamera","",36,0
