key,0,1,2
77,70353,"Halone zum Gruße, verehrte Handwerkerinnen und Handwerker!

Meinen zutiefst empfundenen Dank an die unermüdlichen Arbeiter, die beim Wieder<SoftHyphen/>aufbau des westlichen Teils von Himmelsang geholfen haben. Der erste große Schritt zur Errichtung des neuen Kulturviertels ist getan. Doch die nächste Aufgabe wartet bereits: Die Balladenpassage wird das verbindende Element zwischen Himmelsang und Ishgard. Ihre Schönheit soll den Barden eine Inspiration sein!

Auf ein gutes Gelingen!
Francel Haillenarte",""
78,70354,"Hier schreibt Flotpassant aus der Materialkontrolle! Ich wurde mit der Aufsicht zu den abschließenden Arbeiten an der Balladenpassage betraut. Das Ziel ist in Sicht.

Die Aufgaben:
1. Materialien von einem Materialstapel holen
2. Die Materialien an einer Steinsäge verarbeiten
3. Die fertigen Erzeugnisse zu einer Baustelle bringen

Und  denkt daran: Maßarbeit ist gefragt!
Flotpassant",""
79,70348,"Verehrte Helferinnen und Helfer,
in kürzester Zeit ist es uns gelungen, den westlichen Teil des neuen Kulturviertels „Himmelsang“, sowie die neue Balladenpassage zu errichten. Das Ergebnis eurer harten Arbeit ist nichts weniger als prächtig!

Zur Fertigstellung des neuen Kulturviertels - dem Herzen unseres neuen Stadtteils - fehlt nun noch der östliche Teil von Himmelsang. Er soll nicht nur als Wohnort für die Bürger der Himmelsstadt dienen, sondern auch ein Ort der Erholung werden!

Packen wir es an!

Francel Haillenarte",""
80,70349,"Bevor wir mit den Wieder<SoftHyphen/>aufbauarbeiten im östlichen Himmelsang beginnen können, müssen wir das Areal zuerst wieder von Schutt und Trümmern befreien. Dafür benötigen wir erneut fleißige Helfer.

Folgende Arbeiten sind zu erledigen:
1. Große Trümmer zu kleineren Stücken schlagen
2. Trümmerteile aussortieren und transportbereit machen
3. Trümmerteile zum Abladeplatz schaffen

Nochmal zur Erinnerung: Arbeitsschutz nicht vergessen!

Augebert",""
81,70350,"Hallo, werte Helferinnen und Helfer!

Hier schreibt eure Lizbeth! Das Geröll ist beseitigt, der Schutt weggeschafft und die Wege sind beinahe vollständig geräumt. Fehlt nur noch die Straßen für die Bauarbeiten vorzubereiten:

Letzte Aufräumarbeiten
1. Die allerletzten Trümmerteile aus dem Viertel schaffen

Pflaster legen
1. Benötigte Materialien von einem Materialstapel holen
2. Die Materialien an einer Sandgrube sieben
3. Pflasterlücken mit Fugensand schließen

Viel Erfolg!

Lizbeth",""
82,70351,"Hallo, hier ist wieder Eilonwy, euer beliebter Anlaufpunkt, wenn es um euren Nachschub mit Reparaturmaterial, Farbstoffen und anderen praktischen Dingen geht!

Endlich können die Arbeiten für den Wieder<SoftHyphen/>aufbau des östlichen Himmelsangs beginnen. Der Generaldirektor hat mir den ersten, fundamentalen Teil der Arbeiten anvertraut und ich hoffe wieder auf eure tatkräftige Unterstützung!

Die Aufgaben:
1. Materialien von einem Materialstapel holen
2. Die Materialien an einer Steinsäge verarbeiten
3. Die fertigen Erzeugnisse zu einer Baustelle
bringen

Ans Werk, Freunde!
Eilonwy",""
83,70352,"Hallo, verehrte Freundinnen und Freunde des Handwerks! Die neuen Wohngebäude im östlichen Himmelsang sind so gut wie fertiggestellt! Schon bald ist das neue Erholungsquartier einzugsbereit. Damit wir im Zeitplan bleiben, benötigen wir wieder eure Hilfe!

Folgende Arbeiten müssen erledigt werden:
1. Materialien von einem Materialstapel holen
2. Die Materialien an einer Steinsäge verarbeiten
3. Die fertigen Erzeugnisse zu einer Baustelle bringen

Seht zu, wie die Häuser in den Himmel Ishgards wachsen!
Potkin",""
84,70355,"Verehrte Helferinnen und Helfer,

auch der östliche Teil des neuen Kulturviertels Himmelsang ist nun vollendet. Wo einst Trümmer lagen, stehen nun neue, prachtvolle Behausungen für unsere zukünftigen Bürger. Aber wir sind noch nicht am Ziel angelangt.
Wir werden nun mit den Arbeiten am neuen Thermalbad „Winterwonne“ beginnen. Es wird das Punktstück des neuen Kulturviertels und ganz Ishgard freut sich schon jetzt auf ein heißes Bad!
Als Generaldirektor werde ich selbst<SoftHyphen/>verständ<SoftHyphen/>lich auch dieses Projekt begleiten und hoffe auf eure Unterstützung!

Francel Haillenarte",""
85,70356,"Hallo Leute!
Ich beaufsichtige die Fundamentarbeiten der neuen Baustelle. Ich habe die Pläne für das neue Thermalbad Winterwonne bereits gesehen und kann euch versprechen, dass es ein prächtiges Badehaus wird, wie es die Welt noch nicht gesehen hat! Aber noch existiert es nur auf dem Papier!

Eure Aufgaben:
1. Materialien von einem Materialstapel holen
2. Die Materialien an einer Steinsäge verarbeiten
3. Die fertigen Erzeugnisse zu einer Baustelle bringen

Vergesst nicht, eure Aufbauscheine einzutauschen!
Enie",""
86,70357,"Ehre, wem Ehre gebührt! Und euch allen gebührt Ehre für eure Leistungen beim Wieder<SoftHyphen/>aufbau der Himmelsstadt! Deshalb wurde entschieden, zur Lobpreisung aller Helferinnen und Helfern ein Denkmal zu errichten, aufdass eure Taten für diese Stadt niemals vergessen werden mögen! Kommt, und errichtet mit mir gemeinsam das „Monument der Arbeit“!

Eure Aufgaben:
1. Materialien von einem Materialstapel holen
2. Die Materialien an einer Steinsäge verarbeiten
3. Die fertigen Erzeugnisse zu einer Baustelle bringen

An Schutzkleidung denken!

Augebert",""
87,70358,"Diese Tage werden in die Geschichtsbücher Ishgards eingehen!

Aus den Ruinen der Himmelsstadt ist eine neues Stadtviertel erwachsen, das prächtiger nicht sein könnte. Das Juwel Ishgards! Unsere Nachfahren werden auf unsere Taten zurückblicken und voller Bewunderung für unseren Tatendrang und unsere Schöpfungskraft sein. Himmelsstadt ist wiederauferstanden und das haben wir einzig und allein der unermüdlichen Hilfe von Handwerkern aus aller Welt zu verdanken.

Der Wieder<SoftHyphen/>aufbau Ishgards ist nun abgeschlossen, doch die Arbeit ruht nie, denn auch das prächtigste Juwel will gepflegt werden. Und so hoffen wir auch weiterhin auf eure freundliche Hilfe.

Halone sei mit euch,
Francel Haillenarte",""
88,0,"Das Himmelsfest hat begonnen!","Francel"
89,70359,"Dank der unermüdlichen Arbeit der Handwerker und Sammler aus aller Welt, erstrahlt die Himmelsstadt in neuem Glanz! Und um dieses denkwürdige Ereignis gebührend zu feiern und unseren Helfern von nah und fern zu danken, veranstalten die Bewohner von Ishgard das Himmelsfest! 

Die Hauptattraktion des Festes sind die zahlreichen Spiele, die wir „Fêtes“ getauft haben. Die Teilnehmer erwarten neben jeder Menge Spaß auch tolle Preise! Wir freuen uns bereits auf euren Besuch!

Francel",""
90,0,"Fêtes sind Teil des Himmelfestes und werden in regelmäßigen Abständen veranstaltet.

Dabei werden mehrere Fêtes in kurzen Abständen abgehalten und die geneigten Teilnehmer erwarten zahlreiche Preise.

Wir freuen uns auf die rege Teilnahme interessierter Handwerker an diesem kurzweiligen Zeitvertreib.",""
