key,0,1
159,"TEXT_BANALL410_05462_LIPLU_000_121","Hop hop, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Alors, comment nos amis ont-ils appréhendé notre projet<Indent/>? J'ai hâte de le savoir<Indent/>!"
160,"TEXT_BANALL410_05462_LIPLU_000_122","Oooh, vraiment<Indent/>? Tout le monde approuve<Indent/>? Tant mieux, tant mieux<Indent/>!"
161,"TEXT_BANALL410_05462_LIPLU_000_123","Voilà qui me rassure et me conforte en même temps, car cela prouve que vous avez sincèrement apporté votre aide à tout le monde, au point qu'ils acceptent de vous faire confiance sans hésiter."
162,"TEXT_BANALL410_05462_LIPLU_000_124","Au fait... leurs projets ont-ils tous abouti, selon vous<Indent/>? Votre avis d'expert<If(PlayerParameter(4))>e<Else/></If> m'aiderait beaucoup à y voir plus clair pour la suite<Indent/>!"
163,"TEXT_BANALL410_05462_Q5_000_001","Que répondez-vous<Indent/>?"
164,"TEXT_BANALL410_05462_A5_000_001","Le renouveau a bien eu lieu<Indent/>!"
165,"TEXT_BANALL410_05462_A5_000_002","Ils ont tous trouvé leur propre voie<Indent/>!"
166,"TEXT_BANALL410_05462_LIPLU_000_125","C'est bien ce que je pensais... Nous avons franchi une étape importante grâce à votre aide, mais le bout du chemin est encore loin, et c'est grâce à nos efforts communs que nous y parviendrons."
167,"TEXT_BANALL410_05462_LIPLU_000_126","Nous voilà donc sur la même longueur d'onde, hé hé<Indent/>! Contente de vous avoir à nos côtés pour cette aventure, en tout cas<Indent/>!"
168,"TEXT_BANALL410_05462_LIPLU_000_127","Voilà qui promet pour tout le boulot qu'il reste à abattre... Hop hop, attachez vos ceintures<Indent/>!"
169,"TEXT_BANALL410_05462_WAWKESA_000_026","（★未使用／削除予定★）"
170,"TEXT_BANALL410_05462_WAWKESA_000_027","（★未使用／削除予定★）"
171,"TEXT_BANALL410_05462_FAHRAFAHR_000_036","（★未使用／削除予定★）"
172,"TEXT_BANALL410_05462_WAWKESA_000_120","（★未使用／削除予定★）"
